int64_field_0,venda_id,nome_produto,data_venda,quantidade
674,22160,Suplemento Alimentar UroCran Cranberry 500mg 30 Cápsulas,08-2024,6.0
1562,6740,Mioflex A 125mg + 50mg + 300mg + 30mg 12 Comprimidos,08-2024,6.0
1854,21956,"Drenatan 0,05mg/ml Solução Oftálmica 2,5ml",08-2024,6.0
1922,14768,Kronel Gel Ginecológico 60g 10 aplicadores,08-2024,6.0
2562,20936,Lactulife Sabor Ameixa 120ml,08-2024,6.0
2734,22820,Ibandronato de Sódio Monoidratado 150mg EMS 1 comprimido revestido,08-2024,6.0
4029,15752,"Narix 0,5mg/ml Cimed 30ml",08-2024,6.0
4538,7028,Algie 150mg 10 comprimidos revestidos de liberação prolongada,08-2024,6.0
4709,25400,Capy Solução Capilar 50mg/ml 2 frascos de 50ml cada,08-2024,6.0
5281,872,Antialérgico Polaramine 6mg 12 Drágeas,08-2024,6.0
5501,4928,"Natrilix SR 1,5mg 60 comprimidos revestidos de liberação prolongada",08-2024,6.0
8849,18548,Analgésico Dorflex Uno 1g 10 comprimidos efervescente,08-2024,6.0
9113,8600,Ammy 4mg 28 comprimidos revestidos,08-2024,6.0
10169,10904,Seretide Spray 25mcg + 125mcg/dose Suspensão Aerossol 120 doses + válvula dosadora,08-2024,6.0
10353,26036,Ultrafer 100mg 30 comprimidos revestidos,08-2024,6.0
10905,11348,Eparema Sabor Hortelã 12 flaconetes de 10ml cada,08-2024,6.0
11196,22916,"RISEDROSS - 150mg, 2 comprimidos revestidos",08-2024,6.0
11619,17504,Helleva 80mg 2 comprimidos,08-2024,6.0
13297,21176,"PlantaBen 3,5g Sabor Artificial Laranja Pó Efervescente 30 envelopes com 5g cada",08-2024,6.0
14050,3668,Press Plus 5mg + 20mg 30 cápsulas,08-2024,6.0
16344,8624,"Elani 28 3mg + 0,03mg 84 comprimidos revestidos",08-2024,6.0
17049,9032,Demedrox 150mg/ml Suspensão Injetável 1 seringa + 1agulha,08-2024,6.0
17171,8804,"Elani Ciclo 3mg + 0,03mg 63 comprimidos revestidos",08-2024,6.0
17702,27764,Novoprazol 20mg 28 cápsulas,08-2024,6.0
18614,11324,Sal de Frutas Eno Limão 100g,08-2024,6.0
18894,26384,Teste de Gravidez Fast Test Plus 1un,08-2024,6.0
18923,15980,Spray Nasal Aquoso Nasonex 60 doses 9ml,08-2024,6.0
19249,10664,Formocaps 12mcg Refil 30 cápsulas com pó para inalação,08-2024,6.0
19794,20024,"Livial 2,5mg 84 comprimidos",08-2024,6.0
19851,9248,Luftal Gel Caps 125mg - 20 Cápsulas Gelatinosas,08-2024,6.0
22063,30041,Luftal Gel Caps 125mg - 20 Cápsulas Gelatinosas,08-2024,6.0
23496,4352,Concor Anlo 5/5 mg 30 comprimidos,08-2024,6.0
23508,25616,Gynpro 100mg 30 cápsulas moles,08-2024,6.0
23617,12080,Vabam 15mg 15 comprimidos revestidos,08-2024,6.0
23812,10712,Berotec 100mcg/ml 200 doses 10ml,08-2024,6.0
24014,25340,Pantogar Biolab 90 Cápsulas,08-2024,6.0
24231,25796,"PROVERA - 10mg, 14 comprimidos",08-2024,6.0
25836,13772,Ebatz 4mg 30 comprimidos revestidos,08-2024,6.0
25846,25460,Femoston Conti 1mg + 5mg 28 comprimidos revestidos,08-2024,6.0
25941,3116,Nienza 25mg 30 comprimidos,08-2024,6.0
26200,26744,Xarope Vick Pediátrico 120ml,08-2024,6.0
26287,3800,Vasopril Plus 10mg + 25mg 30 comprimidos,08-2024,6.0
26779,12980,Flavonid 450mg + 50mg 30 comprimidos revestidos,08-2024,6.0
26842,30724,"Elani Ciclo 3mg + 0,03mg 63 comprimidos revestidos",08-2024,6.0
27054,16316,Meritor 2mg + 1000mg 30 comprimidos revestidos,08-2024,6.0
27276,19028,Suplemento Alimentar Lavitan Pré-Natal Multi 30 comprimidos revestidos,08-2024,6.0
27303,22700,"Ivevi 2,5mg 28 comprimidos revestidos",08-2024,6.0
27854,19628,Gamax 980mg 15 cápsulas,08-2024,6.0
28865,17624,Retemic UD 10mg 30 comprimidos de liberação controlada,08-2024,6.0
29340,17132,Apidra Solostar 100UI/ml 1 carpule com 3ml + 1 sistema de aplicação,08-2024,6.0
29715,5360,Acheflan 5mg/g Creme 30g,08-2024,6.0
30040,6704,Predsim 40mg 7 comprimidos,08-2024,6.0
30075,7100,Torsilax Neo Química 12 comprimidos,08-2024,6.0
30179,4592,Diovan Amlo Fix 320mg + 10mg 28 comprimidos revestidos,08-2024,6.0
30401,1772,Analgésico Sonridor 2 comprimidos efervescentes,08-2024,6.0
30587,11912,Ritmoneuran RTM Solução Oral 100ml,08-2024,6.0
293,11192,Sal de Frutas Eno Laranja 2 envelopes com 5g,08-2024,7.0
2338,6500,Betnovate N 1mg/g + 5mg/g Pomada Dermatológica 30g,08-2024,7.0
3600,9608,Naldecon Noite 24 comprimidos,08-2024,7.0
4724,8312,Enantato de Noretisterona + Valerato de Estradiol 50mg + 5mg Eurofarma 1 ampola com 1ml,08-2024,7.0
6730,22328,"Vonau Flash 4mg, Sabor Menta 10 comprimidos de desintegração oral",08-2024,7.0
7025,24344,Suavicid Legrand Bisnaga com 15g,08-2024,7.0
7682,11372,Eparema Sabor Tradicional Hortelã 200ml,08-2024,7.0
7877,5444,Biofenac DI 50mg Sabor Cereja 20 comprimidos dispersíveis,08-2024,7.0
8675,30255,Antiácido Mylanta Plus Sabor Morango 240ml,08-2024,7.0
9281,11996,Sustrate 10mg 50 comprimidos,08-2024,7.0
9595,21224,Laxante Fitoterápico Tamarine Geléia Zero Açúcar 150g,08-2024,7.0
9664,3524,"Ablok Plus 25mg + 12,5mg 30 comprimidos",08-2024,7.0
9818,29883,Alenia Refil 6mcg + 200mcg 60 cápsulas inalatórias,08-2024,7.0
10874,18332,Doril Enxaqueca 4 comprimidos revestidos,08-2024,7.0
10897,9764,Tylenol Sinus 1g + 60mg 36 comprimidos revestidos,08-2024,7.0
11250,23156,"Iruxol Mono 1,2U Pomada 30g",08-2024,7.0
11300,7412,Bi-Profenid 150mg 10 comprimidos revestidos de liberação prolongada,08-2024,7.0
11360,16376,Onglyza 5mg 28 comprimidos revestidos,08-2024,7.0
13377,14048,Rosucor 10mg 60 comprimidos revestidos,08-2024,7.0
15032,11600,Antiácido Gastrol Blister 20 Pastilhas,08-2024,7.0
15453,29792,Laxante Fitoterápico Tamarine Geléia Zero Açúcar 150g,08-2024,7.0
15583,20852,Probiótico 20 Bí 10 Cápsulas com 335mg,08-2024,7.0
15943,29859,Rosucor 10mg 60 comprimidos revestidos,08-2024,7.0
17129,11696,Antiácido Mylanta Plus Sabor Morango 240ml,08-2024,7.0
17223,24896,Protetor Ocular Estéril Sancare Tamanho P 10 unidades,08-2024,7.0
18929,17168,"Toujeo 300U/ml 1 caneta descartável com 1,5ml de solução injetável",08-2024,7.0
19490,10580,Alenia Refil 6mcg + 200mcg 60 cápsulas inalatórias,08-2024,7.0
20182,27152,Vitamina D Cimed 7.000UI 8 Comprimidos,08-2024,7.0
20262,3308,Atacand Comb 16mg + 5mg 30 comprimidos + 30 comprimidos de liberação prolongada,08-2024,7.0
20703,10748,Clenil HFA 250mcg Spray 200 doses + 1 dispositivo em L para administração oral,08-2024,7.0
21187,21788,"Solução Oftálmica Glaub MD 0,1% 5ml",08-2024,7.0
22124,7268,Voltaren 75mg/3ml Solução Injetável 5 ampolas com 3ml cada,08-2024,7.0
22740,20384,Laxol Sabor Hortelã 60ml,08-2024,7.0
22972,15056,Buscopan Pediátrico 10mg/ml Gotas 20ml,08-2024,7.0
23706,7004,Citoneurin 5.000 100mg + 100mg + 5.000mcg 60 drágeas,08-2024,7.0
24786,14492,Gino-Canesten Balance 7 bisnagas aplicadoras 5ml cada,08-2024,7.0
25049,11396,Sal de Andrews Efervescente 1 envelope com 5g,08-2024,7.0
25922,23228,Zior 250mg 14 comprimidos,08-2024,7.0
26010,22028,"Solução Oftálmica Glaub 0,2% 5ml",08-2024,7.0
26159,27164,Vitamina D Cimed 7.000UI 4 Cápsulas Moles,08-2024,7.0
26745,12212,Diosmin 450mg + 50mg 60 comprimidos revestidos,08-2024,7.0
26996,9932,Vertizine D - 10mg + 3mg 20 comprimidos,08-2024,7.0
28316,10820,Piemonte10mg 30 comprimidos revestidos,08-2024,7.0
28326,7316,Trilax 300mg + 125mg + 50mg + 30mg 12 comprimidos,08-2024,7.0
28643,1340,Hixizine 2mg/ml Xarope 120ml,08-2024,7.0
29390,13532,Trezete 20mg + 10mg 30 Comprimidos Revestidos,08-2024,7.0
29929,3356,"Atacand HCT 8mg + 12,5mg 30 comprimidos",08-2024,7.0
858,22232,Domped 5ml/ml Gotas 20ml,08-2024,8.0
1114,19940,Puran T4 112mcg 30 comprimidos,08-2024,8.0
1447,18236,Orlistate 120mg Prati 42 cápsulas duras,08-2024,8.0
2401,7844,Mitrul 15mg 10 cápsulas gelatinosas duras de liberação prolongada,08-2024,8.0
2990,17228,Diamicron MR 60mg 60 comprimidos de liberação prolongada,08-2024,8.0
3985,12116,Ancoron 200mg 30 comprimidos revestidos,08-2024,8.0
4874,15680,"Solução Nasal Sinustrat Vasoconstritor 0,5mg/ml 10ml",08-2024,8.0
4903,14540,Stele 1mg/g Creme Ginecológico 50g + 5 aplicadores,08-2024,8.0
5400,17780,Flogoral 3mg Pastilhas Sabor Cereja 12un,08-2024,8.0
6099,26756,Xarope Seki 120ml,08-2024,8.0
6336,1328,Hixizine 25mg 30 comprimidos,08-2024,8.0
6713,26132,Mestinon 60mg 60 comprimidos,08-2024,8.0
7046,30221,Xarope Seki 120ml,08-2024,8.0
7914,7352,Loxonin 60mg 15 comprimidos,08-2024,8.0
10062,24008,Differin 3mg/g Gel 30g,08-2024,8.0
10597,3344,"SELOKEN - 100mg, 30 comprimidos",08-2024,8.0
11005,1868,Lisador Dip 1g 10 comprimidos,08-2024,8.0
12026,17312,Tiorfan 100mg 9 cápsulas,08-2024,8.0
12547,8432,"Adoless 0,060mg + 0,015mg 28 comprimidos revestidos",08-2024,8.0
13017,30467,Mestinon 60mg 60 comprimidos,08-2024,8.0
13364,5216,Cozaar 50mg 30 comprimidos revestidos,08-2024,8.0
14088,4736,"OLMETEC ANLO - 20mg + 5mg, 30 comprimidos revestidos",08-2024,8.0
14131,14096,Miosan 5mg 10 comprimidos revestidos,08-2024,8.0
15374,23504,"Drenison N 0,125mg/g + 0,35mg/g Pomada 30g",08-2024,8.0
16691,21716,Solução Oftálmica Pilocarpina 1% 10ml,08-2024,8.0
17750,13124,"Clexane 60mg, 2 seringas preenchidas com 0,6mL de solução de uso subcutâneo ou intramuscular + sistema de segurança",08-2024,8.0
18161,560,Pergo 2mg/ml 120ml,08-2024,8.0
19760,21560,"Triplenex 0,01% + 0,15% + 0,5% Solução Oftálmica Estéril 5ml",08-2024,8.0
20501,9272,Antigases Luftal Gotas 75mg/ml Sabor Cereja 30ml,08-2024,8.0
21521,5048,"Triplixam 5mg + 1,25mg + 10mg 30 comprimidos revestidos",08-2024,8.0
21919,14612,Gynopac 2 comprimidos + Creme Ginecológico 35g + 7 aplicadores,08-2024,8.0
22372,13340,"Concárdio 2,5mg 30 comprimidos revestidos",08-2024,8.0
22860,14816,Suplemento Alimentar de Lactase Levty 30 comprimidos com  10.000 U.FCC cada,08-2024,8.0
22934,1004,Advantan 1mg/g Loção 20g,08-2024,8.0
23142,17252,Aglucose 50mg 30 comprimidos,08-2024,8.0
23455,24500,Pomada Dermatológico Nebacetin 50g,08-2024,8.0
23457,26180,Neo Fólico 5mg Neo Química 20 comprimidos revestidos,08-2024,8.0
23728,16064,Fluidificante e Descongestionante Nasal Neosoro Infantil 30ml,08-2024,8.0
24039,22352,"Vonau Flash 8mg Biolab, 10 comprimidos de desintegração oral",08-2024,8.0
24797,500,Ebastel 10mg 10 comprimidos,08-2024,8.0
25509,7508,Toragesic 10mg 10 comprimidos sublinguais,08-2024,8.0
26358,24776,Emulsão Keltrina Plus 5% Fragrância de Erva Doce 60ml,08-2024,8.0
27419,9944,Betadine XR 48mg 30 comprimidos,08-2024,8.0
27914,3788,"VASOPRIL PLUS - 10mg + 25mg, 60 comprimidos",08-2024,8.0
28748,23984,"Esmalte Loceryl 50mg/ml 2,5ml",08-2024,8.0
30008,14108,Miosan CAF 5mg + 30mg 15 comprimidos revestidos,08-2024,8.0
30123,7700,Dexason Elixir 100ml,08-2024,8.0
30671,28620,"VASOPRIL PLUS - 10mg + 25mg, 60 comprimidos",08-2024,8.0
285,25892,Folacin Sabor Laranja Gotas 30ml,08-2024,9.0
594,24920,Protetor Ocular Estéril Sancare Tamanho G 10 unidades,08-2024,9.0
784,17324,Tiorfan 30mg 38 sachês,08-2024,9.0
1296,28436,"Broncho - Vaxom 3,5mg 30 sachês de granulado",08-2024,9.0
1723,28318,Lavagem Nasal Nasoar XT 15 sachês + frasco aplicador,08-2024,9.0
2206,7040,Kóide Elixir 120ml + copo medidor,08-2024,9.0
3794,26264,Penvir 125mg 10 comprimidos revestidos,08-2024,9.0
4121,9548,Apracur Duo 12 comprimidos,08-2024,9.0
4320,3956,Micardis 40mg 30 comprimidos,08-2024,9.0
4977,3056,"Lotar 2,5mg + 50mg 30 cápsulas",08-2024,9.0
5389,11300,Antiácido Eno Pastilhas Mastigáveis 500mg Sabor Menta 4un,08-2024,9.0
5750,9260,Antigases Luftal Infantil Gotas 75mg/ml Sabor Cereja 15ml,08-2024,9.0
6362,3092,Betalor 5mg + 50mg 30 cápsulas,08-2024,9.0
6616,7136,Flotac 70mg 10 cápsulas,08-2024,9.0
7115,16004,Lavagem Nasal Nasoar XT 15 sachês + frasco aplicador,08-2024,9.0
7299,23264,"Candicort 20mg + 0,64mg Pomada Dermatológica 30g",08-2024,9.0
7571,572,Noex 100mcg Spray Nasal 100 doses,08-2024,9.0
7613,25832,Xarope Leucogen Sabor Caramelo 120ml,08-2024,9.0
7811,25676,Clifemin 160mg 30 comprimidos,08-2024,9.0
8341,23468,"Drenison N 0,125mg/g + 0,35mg/g Creme 30g",08-2024,9.0
8379,10352,"Melocox 7,5mg 10 comprimidos",08-2024,9.0
8580,26240,Neutrofer Fólico 150mg + 5mg 30 comprimidos revestidos,08-2024,9.0
9970,24056,ABC Spray 10mg/ml 30ml,08-2024,9.0
10270,28671,Folacin Sabor Laranja Gotas 30ml,08-2024,9.0
11650,5804,Flancox 400mg 20 comprimidos revestidos,08-2024,9.0
12182,7892,Allestra 30 75mcg + 30mcg 63 drágeas,08-2024,9.0
13447,20312,"Glicel 1,5g Pediátrico 6 supositórios de glicerina",08-2024,9.0
15232,28169,Apracur Duo 12 comprimidos,08-2024,9.0
15660,15512,"Broncho - Vaxom 3,5mg 30 sachês de granulado",08-2024,9.0
15864,22076,Litocit 1080mg 60 comprimidos de liberação prolongada,08-2024,9.0
15902,7772,Topcoid 500 Gel 5mg/ml 40g,08-2024,9.0
16386,25280,Eniagor 50mg/ml Solução Capilar 2 frascos 50ml cada,08-2024,9.0
17584,19976,"Sandrena 0,1mg Gel 28 sachês com 1g",08-2024,9.0
20699,13928,Pivast 2mg 30 comprimidos revestidos,08-2024,9.0
20912,24284,Nizoral 20mg/g Creme Dermatológico 30g,08-2024,9.0
21027,23024,Parkidopa 250mg + 25mg 30 comprimidos,08-2024,9.0
21213,20468,Floratil 200mg 4 envelopes com 1g cada,08-2024,9.0
21949,12464,Dacxi 20mg 28 comprimidos revestidos,08-2024,9.0
22570,18704,EMS Expector Sabor Caramelo 120ml,08-2024,9.0
23578,6968,Flexive CDM Creme 50g,08-2024,9.0
25593,5372,"Decadron 0,5mg/5ml Elixir Sabor Cereja e Menta 120ml",08-2024,9.0
26676,19448,Kalist 2mg 28 comprimidos,08-2024,9.0
28066,29425,Allestra 30 75mcg + 30mcg 63 drágeas,08-2024,9.0
28483,29233,Litocit 1080mg 60 comprimidos de liberação prolongada,08-2024,9.0
28996,9740,Tylenol 750mg 10 comprimidos revestidos,08-2024,9.0
29681,18608,Xarope Fluive 120ml,08-2024,9.0
29880,19520,Utrogestan 200mg 14 cápsulas,08-2024,9.0
2034,15536,"Descongestionante Nasal Sorine SSC 0,9% Spray Suave Jato Contínuo 100ml",08-2024,10.0
2375,12560,Vênula 200mg 60 cápsulas duras,08-2024,10.0
3898,6152,Tanderalgin 30 comprimidos,08-2024,10.0
5275,17360,Florax SM 50milhões/ml Pediátrico Sabor Framboesa 5 flaconetes com 5ml cada,08-2024,10.0
5376,10928,Fluir 12mcg 30 cápsulas de uso inalatório por via oral,08-2024,10.0
5435,7988,Mesigyna 50mg/ml + 5mg/ml Solução Injetável 1 ampola com 1ml,08-2024,10.0
5529,17756,Diupress 25mg + 5mg 30 comprimidos,08-2024,10.0
5534,24680,Vodol 20mg/g Pó 30g,08-2024,10.0
5848,28242,Xarope Ambrol Sabor Pêssego e Baunilha 100ml,08-2024,10.0
8135,18644,Xarope Ambrol Sabor Pêssego e Baunilha 100ml,08-2024,10.0
8381,11420,Leite de Magnésia Eno Tradicional 350ml,08-2024,10.0
9550,20720,Suplemento Alimentar Bifilac GeFlora Probióticos 14 Sticks,08-2024,10.0
10152,11000,Aerodine 100mcg Teuto Aerossol 200 doses + adaptador,08-2024,10.0
10803,25328,Solução Tópica Pantogar Top 80ml,08-2024,10.0
11308,25844,Resist 500mg 30 cápsulas,08-2024,10.0
12926,14744,Promim 10mg/g Creme Ginecológico 30g + 20 aplicadores,08-2024,10.0
13291,13256,Procoralan 5mg 56 comprimidos revestidos,08-2024,10.0
14624,6908,Permear 300mg 20 comprimidos revestidos,08-2024,10.0
17790,2744,Analgésico Tylenol 500mg 20 comprimidos revestidos,08-2024,10.0
18076,8012,"Diane 35 2mg + 0,035mg 63 drágeas",08-2024,10.0
18089,1724,Pralívio 100mg/ml Sabor Tutti-Frutti 20ml,08-2024,10.0
18577,27440,Buclina 25mg 30 comprimidos,08-2024,10.0
19188,27860,Esomex 20mg 28 comprimidos revestidos,08-2024,10.0
20010,24956,Protetor Ocular Oftam Grande Bege 20un,08-2024,10.0
20129,2696,Ibupril 300mg 20 comprimidos,08-2024,10.0
22042,22784,Doss 7.000UI 12 cápsulas gelatinosas moles,08-2024,10.0
23277,5420,Decadron 4mg 10 comprimidos,08-2024,10.0
23489,25580,Utrogestan 100mg 30 cápsulas,08-2024,10.0
23948,18596,"Liberaflux 7,5mg/ml Sabor Cereja 100ml",08-2024,10.0
25155,19100,Suplemento Alimentar Ofolato G 15ml,08-2024,10.0
25665,16760,Stanglit 30mg 60 comprimidos,08-2024,10.0
25689,6572,Gel Arnica Montana 200mg/g Herbarium 30g,08-2024,10.0
26115,29935,Suplemento Alimentar Bifilac GeFlora Probióticos 14 Sticks,08-2024,10.0
26262,6716,Diprospan 5mg/ml + 2mg/ml 1 ampola com 1ml + seringa dosadora,08-2024,10.0
27245,5708,Arnica Montana 6CH Almeida Prado Frasco com 13g,08-2024,10.0
27508,22424,Dramin CapsGel 50mg 10 Cápsulas Mole,08-2024,10.0
27750,14192,Musculare 10mg 30 comprimidos revestidos,08-2024,10.0
30116,9200,Antigases Mylicon 75mg/ml Gotas 15ml,08-2024,10.0
30746,13436,Venaflon 450mg + 50mg 30 comprimidos revestidos,08-2024,10.0
17,4724,Norvasc 5mg 30 comprimidos,08-2024,11.0
396,20768,Probiótico ZincoPro Marjan Farma 30 cápsulas,08-2024,11.0
1481,11012,Creon 10.000 30 cápsulas com minimicroesferas acidorresitentes,08-2024,11.0
1763,8216,Primera 30 150mcg + 30mcg 63 comprimidos,08-2024,11.0
2405,16628,Humalog Kwikpen Caneta 100UI 1 carpule com 3ml + 1 sistema de aplicação,08-2024,11.0
2670,13616,Vaslip 20mg 30 comprimidos revestidos,08-2024,11.0
3247,11456,Leite de Magnésia Eno Hortelã 350ml,08-2024,11.0
4669,27392,Vitamina D3 Addera D3 50.000UI 4 comprimidos revestidos,08-2024,11.0
4784,25592,Suprema 2mg + 1mg 28 comprimidos revestidos,08-2024,11.0
5645,13244,"Procoralan 7,5mg 56 comprimidos revestidos",08-2024,11.0
6232,11960,Brilinta 90mg 60 comprimidos revestidos,08-2024,11.0
8267,16232,"Descongestionante Inalante Vick Bastão 0,5g",08-2024,11.0
9164,29068,Mesidox 2mg 30 comprimidos,08-2024,11.0
10071,3848,Press Plus 5mg + 10mg 30 cápsulas,08-2024,11.0
10847,12944,Varivax 300mg 30 comprimidos,08-2024,11.0
11518,1988,Alivium Infantil 50mg/ml Sabor Tutti Frutti 30ml,08-2024,11.0
11734,4064,Holmes H 40mg + 25mg 30 comprimidos,08-2024,11.0
11872,4136,"Naprix D 5mg + 12,5mg 30 cápsulas duras",08-2024,11.0
12047,16364,Forxiga 10mg 30 comprimidos revestidos,08-2024,11.0
12749,11804,Antiácido Simeco Plus Sabor Hortelã 240ml,08-2024,11.0
12961,19052,Suplemento para Gestantes Regenesis 30 Cápsulas Moles,08-2024,11.0
14285,992,Advantan 1mg/ml Solução Capilar 20ml,08-2024,11.0
14400,11060,Bicarbonato de Sódio ADV 100g,08-2024,11.0
14698,25316,Monessa 90 cápsulas,08-2024,11.0
15626,25904,Folifer Gotas 30ml,08-2024,11.0
16131,18872,Kaloba 825mg/ml Gotas 20ml,08-2024,11.0
18134,6068,Cimelide 50mg/ml Cimed Suspensão Oral 15ml,08-2024,11.0
19374,8360,Slinda 4mg 28 comprimidos revestidos,08-2024,11.0
20749,19244,Synthroid 88mcg 30 comprimidos,08-2024,11.0
22350,17180,Lantus Solostar 100UI/ml 1 carpule com 3ml + 1 sistema aplicador,08-2024,11.0
22574,9788,Perfenol 20 cápsulas,08-2024,11.0
24003,4376,Mesidox 2mg 30 comprimidos,08-2024,11.0
24550,21500,Suspensão Oftálmica Nevanac 1mg/ml 5ml,08-2024,11.0
24894,8024,"Yaz Flex 3mg + 0,02mg 30 comprimidos revestidos",08-2024,11.0
26914,22520,Peridal 10mg 60 comprimidos,08-2024,11.0
28360,10040,Vertigoheel 50 comprimidos,08-2024,11.0
28762,30258,Bicarbonato de Sódio ADV 100g,08-2024,11.0
29695,22292,Meclin Jet 50mg 10 comprimidos mastigáveis,08-2024,11.0
30400,6896,Topison 1mg/g Creme 20g,08-2024,11.0
1196,13508,"Trezete 10mg + 10mg Aché, 30 comprimidos",08-2024,12.0
1244,12932,"Vecasten 26,7mg 30 comprimidos",08-2024,12.0
2162,18488,Analgésico Novalgina 1g 10 comprimidos,08-2024,12.0
2578,26252,Penvir 500mg 21 comprimidos revestidos,08-2024,12.0
2895,27608,Adipept 20mg 28 comprimidos revestidos,08-2024,12.0
3072,24932,Protetor Ocular Nexcare Pequeno 20un,08-2024,12.0
3076,18716,Abrilar 7mg/ml Xarope 100ml,08-2024,12.0
3448,28447,Benegrip Multi Noite 20 comprimidos,08-2024,12.0
3683,9464,Benegrip 12 comprimidos revestidos,08-2024,12.0
5841,10268,"Arpadol 400mg, 60 Comprimidos",08-2024,12.0
7140,11492,Antiácido Gastrobion Sabor Cereja 240ml,08-2024,12.0
7392,26336,"Noripurum Fólico 100mg + 0,35mg 30 comprimidos mastigáveis",08-2024,12.0
8211,16964,Janumet XR 50mg/1000mg 60 comprimidos revestidos de liberação prolongada,08-2024,12.0
9357,21680,"Solução Oftálmica Lumigan RC 0,01% 5ml",08-2024,12.0
10599,9524,Benegrip Multi Febre e Dor Pediatrico 15ml,08-2024,12.0
10864,16712,"Nesina 12,5mg 30 comprimidos revestidos",08-2024,12.0
11054,12044,"Picbam 2,5mg 20 comprimidos revestidos",08-2024,12.0
11467,18968,Suplemento Alimentar Zirvit Pré 30 cápsulas,08-2024,12.0
11510,1028,"Tarfic 0,1% Pomada Dermatológica 30g",08-2024,12.0
13301,7688,Mesacol 250mg 15 supositórios,08-2024,12.0
13979,24260,Sporanox 100mg 4 cápsulas,08-2024,12.0
14736,4580,Diovan HCT 160mg + 25mg Novartis 28 comprimidos revestidos,08-2024,12.0
15117,6848,Daivonex 50mcg/g Pomada Dermatológica 30g,08-2024,12.0
16062,6056,Creme de Arnica Cimed com Mentol 60g,08-2024,12.0
17393,30012,"Noripurum Fólico 100mg + 0,35mg 30 comprimidos mastigáveis",08-2024,12.0
17523,10424,Caltrate Ca 600mg + D3 200 UI 60 comprimidos revestidos,08-2024,12.0
23027,29266,Mesacol 250mg 15 supositórios,08-2024,12.0
23353,12836,Vabam 20mg 15 comprimidos revestidos,08-2024,12.0
24133,19724,Euthyrox 75mcg 50 comprimidos,08-2024,12.0
24212,22568,Motilium 10mg 30 comprimidos,08-2024,12.0
24549,25352,Suplemento Capilar Pantogar Neo 60 Cápsulas,08-2024,12.0
24658,18848,Kaloba 825mg/ml Gotas 50ml,08-2024,12.0
24877,24884,Gel para Higiene dos Olhos Blephagel 40g,08-2024,12.0
25084,14672,Amplium G 30mg/g + 20mg/g Creme Ginecológico 40g + 7 aplicadores,08-2024,12.0
25295,260,Dropropizina 3mg/ml Biosintética 120ml,08-2024,12.0
25576,11636,Antiácido Pó Efervescente Estomazil Sem Sabor 5g,08-2024,12.0
26091,29515,Adipept 20mg 28 comprimidos revestidos,08-2024,12.0
28075,26564,Ambroxmel 30mg/5ml Xarope Sabor Mel e Eucalipto 120ml,08-2024,12.0
29513,1112,Antialérgico Histamin 2mg 20 comprimidos,08-2024,12.0
29760,18764,Xarope Benetosse 15mg/ml Sabor Cereja 100ml,08-2024,12.0
29924,9560,Benegrip Multi Noite 20 comprimidos,08-2024,12.0
30000,13988,Sinvastacor 40mg 30 comprimidos revestidos,08-2024,12.0
30498,5732,"Colchis 0,5mg 30 comprimidos",08-2024,12.0
476,27200,Suplemento Vitamínico Neutrofer Poli 30ml,08-2024,13.0
546,248,Elidel 10mg/g Creme 15g,08-2024,13.0
1688,14696,Clotrigel 20mg/g Creme 20g + 3 aplicadores,08-2024,13.0
3493,15104,Atrofem 10 cápsulas moles,08-2024,13.0
3521,29228,Montelair 10mg 30 comprimidos revestidos,08-2024,13.0
5388,25712,Isoflavine 75mg 30 comprimidos revestidos,08-2024,13.0
6002,26060,Valtrex 500mg 10 comprimidos revestidos,08-2024,13.0
7937,10616,Montelair 10mg 30 comprimidos revestidos,08-2024,13.0
8151,9068,"Liberfem 2mg + 0,03mg 21 comprimidos revestidos",08-2024,13.0
8232,19616,"Reduclim 2,5mg 35 comprimidos",08-2024,13.0
9758,7856,Symdulor SL 10mg 10 comprimidos sublinguais,08-2024,13.0
9822,5660,Nisulid 100mg 12 comprimidos,08-2024,13.0
