int64_field_0,venda_id,nome_produto,data_venda,quantidade
20830,30703,Sibus 10mg Eurofarma 30 Comprimidos,07-2024,24.0
21087,39499,"Sandrena 0,5mg 0,5g Organon 28 Sachês",07-2024,24.0
21136,24127,"Rinosoro Jet XT 9,0mg ml Descongestionante Spray 100mL",07-2024,24.0
21858,1435,"Dipirona Monoidratada Comprimido Prati-Donaduzzi 500mg, caixa com 20 comprimidos",07-2024,24.0
22868,46178,Cloridrato de Sertralina 50mg Cimed 30 Comprimidos Revestidos,07-2024,24.0
23345,28579,Ibandronato De Sodio 150Mg 1 Comprimido Eurofarma,07-2024,24.0
24183,25471,"Frusalt 460Mg G + 100Mg G + 440Mg G, Frasco Com 100G De Po Efervescente De Uso Oral",07-2024,24.0
25043,9319,Amoxicilina 500mg EMS 15 Cápsulas,07-2024,24.0
25662,22279,"Nene Dent N 150Mg G + 3,4Mg G + 3,2Mg G, Caixa Com 1 Bisnaga Com 10G De Gel De Uso Bucal",07-2024,24.0
26199,2863,"Allegra 180mg, caixa com 10 comprimidos revestidos",07-2024,24.0
26855,25303,Simeticona 125mg Biosintética 10 Cápsulas Gelatinosas Moles,07-2024,24.0
27010,35551,Gel Facial Anti-idade Ivy C AOX 30gr,07-2024,24.0
27054,29035,Ducox 200mg 10 Cápsulas Duras,07-2024,24.0
28210,29527,Exodus 20mg 60 Comprimidos,07-2024,24.0
29085,48068,"Repoflor 200Mg G, Caixa Com 4 Envelopes Com 1G De Po Para Solucao De Uso Oral",07-2024,24.0
29425,46680,Maxidrate 6mg Gel Nasal com 30g,07-2024,24.0
29498,33895,Bromazepam 6mg União Química 30 Comprimidos,07-2024,24.0
30159,2407,"Andolba Aerossol 4,5Mg G + 0,5Mg G + 0,5Mg G, Caixa Com 1 Tubo Aerosol Com 43G De Solucao De Uso Dermatologico",07-2024,24.0
30518,19771,"Betina 24Mg, Caixa Com 30 Comprimidos",07-2024,24.0
30552,12211,"Drospirenona + Etinilestradiol Eurofarma 3mg + 0,03mg, caixa com 63 comprimido revestidos",07-2024,24.0
31109,13567,Humalog 100ui ml solução injetável 5 carpule contendo 3ml + aplicador,07-2024,24.0
31169,12943,"Ciclo 21 0,15mg + 0,03mg, caixa com 21 comprimidos",07-2024,24.0
31246,33331,Gardenal 100Mg 20Cpr  C1,07-2024,24.0
31462,7231,"Melocox 7,5mg, caixa com 10 comprimidos",07-2024,24.0
31669,19867,"Cinarizina Ranbaxy 25Mg, caixa com 30 comprimidos",07-2024,24.0
32053,28123,"Leite de Magnésia de Phillips 1282,50mg/15mL, frasco com 120mL de suspensão de uso oral (sabor tradicional)",07-2024,24.0
32762,1639,"Spidufen 770mg, caixa com 6 comprimidos revestidos",07-2024,24.0
33837,703,"Engov 15mg + 150mg +150mg + 50mg, blíster com 6 comprimidos",07-2024,24.0
34712,14395,"Repoflor 200Mg G, Caixa Com 4 Envelopes Com 1G De Po Para Solucao De Uso Oral",07-2024,24.0
35036,24283,"Naridrin 0,5Mg Ml + 0,2Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 15Ml De Solucao De Uso Nasal",07-2024,24.0
35722,24583,Maxidrate 6mg Gel Nasal com 30g,07-2024,24.0
35915,22063,Prednisolona 3mg Genérico Biosintética 60mL,07-2024,24.0
37175,27703,Leite De Magnesia Eno 120Ml,07-2024,24.0
37209,46116,"Fluxocor 40mg, caixa com 30 comprimidos revestidos",07-2024,24.0
37359,31687,"Lactopurga Ultracet 10 Comprimidos Revestidos 325mg 37,5mg",07-2024,24.0
37374,14839,"Dramin B6 50mg + 10mg, caixa com 30 comprimidos revestidos",07-2024,24.0
37568,35371,Sérum Facial Ácido Hialurônico Hidraderm Ciclos - 30ml,07-2024,24.0
38275,35539,Florax SM Pediátrico Sabor Uva com 5 Flaconetes Hebron,07-2024,24.0
38323,34219,Trezor 20mg 30 Comprimidos Revestidos,07-2024,24.0
38346,22147,"Predsim Gotas 11Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",07-2024,24.0
38468,4747,"Cloridrato de Propranolol EMS 10mg, caixa com 30 comprimidos",07-2024,24.0
38699,5719,"Fluxocor 40mg, caixa com 30 comprimidos revestidos",07-2024,24.0
39229,42211,"Organoneuro Cerebral 100Mg + 100Mg + 25Mg + 10Mg + 5Mcg, Frasco Com 25 Drageas",07-2024,24.0
40257,39787,"Sumax Comprimido 25mg, caixa com 4 comprimidos revestidos",07-2024,24.0
40340,32731,Cloridrato de Sertralina 50mg 30 Comprimidos NQ,07-2024,24.0
40349,30895,Mantidan 100Mg 20Cpr,07-2024,24.0
40432,13903,Pioglitazona 30 Mg 30 Comprimidos Nq,07-2024,24.0
40591,2347,"Maleato de Dexclorfeniramina Creme EMS 10mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",07-2024,24.0
41039,4519,"Benicar HCT 20mg + 12,5mg, caixa com 30 comprimidos revestidos",07-2024,24.0
41468,42739,"Dprev 7.000Ui, Caixa Com 8 Comprimidos Revestidos",07-2024,24.0
41611,45120,Famox Famotidina 40mg 10 comprimidos,07-2024,24.0
41706,47156,"Gripinew 250mg + 30mg + 250mg + 2mg, caixa com 20 comprimidos revestidos",07-2024,24.0
41954,33631,Bromidrato de Citalopram 20mg Genérico Teuto 30 Comprimidos,07-2024,24.0
42140,11983,"Drospirenona + Etinilestradiol Ems 3Mg + 0,02Mg, Caixa Com 24 Comprimidos Revestidos",07-2024,24.0
42483,41755,"Folifolin 5Mg, Caixa Com 30 Comprimidos",07-2024,24.0
43094,43966,"Sulglic 1,5g, caixa com 30 envelopes com 3,95g de pó para solução de uso oral",07-2024,24.0
43177,1999,"Maleato de Dexclorfeniramina + Betametasona Biosintética - Aché 48mg + 6mg, caixa com 1 frasco com 120mL de xarope + 1 copo medidor",07-2024,24.0
43351,24559,Rinosoft Baby Aerosol 100mL,07-2024,24.0
44211,19087,"Capilarema 75mg, caixa com 60 comprimidos",07-2024,24.0
44238,43519,"Cilostazol Biosintética - Aché 50mg, caixa com 60 comprimidos",07-2024,24.0
44408,44168,Sérum Facial Ácido Hialurônico Hidraderm Ciclos - 30ml,07-2024,24.0
45702,2251,"Emistin Comprimido 1Mg + 0,5Mg, Caixa Com 20 Comprimidos",07-2024,24.0
45737,44775,Procimax 40mg caixa com 28 comprimidos revestidos,07-2024,24.0
45920,22411,"Betametasona Elixir 0,5mg 5ml EMS 120ml",07-2024,24.0
46005,18391,Famox Famotidina 40mg 10 comprimidos,07-2024,24.0
46151,13759,"Glifage Xr 850Mg, Caixa Com 30 Comprimidos De Liberacao Prolongada",07-2024,24.0
46355,38251,Scalid 100mg União Química 12 comprimidos,07-2024,24.0
48013,38419,"Tadalafila Eurofarma 5mg, caixa com 30 comprimidos revestidos",07-2024,24.0
1458,45226,"Iumi 3mg + 0,02mg, caixa com 24 comprimidos revestidos",07-2024,25.0
2039,10723,Cilodex Colírio 5ml,07-2024,25.0
2432,28711,"Aires 20mg/mL, frasco com 100mL de xarope + copo medidor",07-2024,25.0
2835,31003,Risperidona - Aché 1mg caixa com 30 comprimidos revestidos,07-2024,25.0
4163,931,"Toragesic 10Mg, Caixa Com 20 Comprimidos Sublinguais",07-2024,25.0
4408,24571,"Bismu-Jet 25mg/mL + 25mg/mL + 15mg/mL, caixa com 1 frasco gotejador com 20mL de suspensão de uso oral",07-2024,25.0
4792,8095,"Ancoron 100Mg, Caixa Com 30 Comprimidos Revestidos",07-2024,25.0
5107,37579,Diclofenaco Colestiramina 70mg 14 cápsulas,07-2024,25.0
5402,15307,Lacday 10.000U.Fcc 8 Comprimidos Mastigáveis,07-2024,25.0
6777,8431,"Atrovent 0,25mg/mL, caixa com 1 frasco com 20mL de solução de uso inalatório",07-2024,25.0
7669,45617,"Ancoron 100Mg, Caixa Com 30 Comprimidos Revestidos",07-2024,25.0
7782,9223,Diprogenta Pomada Com 30g,07-2024,25.0
8796,29539,Tolrest 50mg 30 Comprimidos,07-2024,25.0
9591,31987,Coglive 8 mg cap dura lib prol ct fr plas opc x 30,07-2024,25.0
10056,8527,Piemonte Montelucaste de Sódio 10mg 30 comprimidos,07-2024,25.0
10376,91,DIPIRONA GTS 20ML GEN PRATI,07-2024,25.0
10483,28207,"Enemin 714mg/g + 7,70mg/g, caixa com 7 bisnagas com 6,5g de solução de uso retal",07-2024,25.0
10498,37555,Diclo colestiramina 70 20 l3 ems,07-2024,25.0
10903,8347,Vannair 6mcg + 200mcg 120 Doses Astra Zeneca,07-2024,25.0
11062,39535,"Puran T4 12,5Mcg 30 Comprimidos",07-2024,25.0
11341,5539,Maleato de Enalapril 10mg 30 comprimidos Cimed Genérico,07-2024,25.0
11653,42259,"Gummy Hair Vitamin uva do céu, frasco com 60 pastilhas de goma",07-2024,25.0
11739,28171,"Supositório de Glicerina Granado Pharmacias caixa com 12 supositórios, uso infantil",07-2024,25.0
12576,14647,Vonau Flash Menta 4 Mg 10 Comprimidos,07-2024,25.0
14403,47955,"Concardio 5mg, Caixa Com 30 Comprimidos Revestidos",07-2024,25.0
15154,25363,Magnesia Bisurada 40 Pastilhas,07-2024,25.0
15470,36919,"Sirdalud 2mg, caixa com 30 comprimidos",07-2024,25.0
15769,41671,"Rubralong morango, frasco com 120mL",07-2024,25.0
18249,41611,"Addera D3 Capsulas 50.000Ui, Caixa Com 4 Capsulas Moles",07-2024,25.0
18950,46591,Simeticona 75mg mL EMS Gotas 15mL,07-2024,25.0
19028,13915,"Galvus Met 50Mg + 850Mg, Caixa Com 56 Comprimidos Revestidos",07-2024,25.0
19300,14947,"Vesomni 6Mg + 0,4Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada",07-2024,25.0
20910,13843,"Nimegon Met 50mg + 500mg, caixa com 56 comprimidos revestidos",07-2024,25.0
22008,23779,"Sorine 0,5mg/mL, caixa com 1 frasco gotejador com 30mL de solução de uso nasal",07-2024,25.0
22276,20119,Bronxol 6mg mL Xarope Adulto 120mL,07-2024,25.0
22399,37939,"Neocoflan 11,6Mg G, Caixa Com 1 Tubo Aerossol Com 85Ml De Solucao De Uso Dermatologico",07-2024,25.0
23671,8683,"Fumarato de Cetotifeno Xarope 0,2mg mL Genérico Prati 120mL",07-2024,25.0
24425,33031,Olanzapina 10mg Prati Donaduzzi 30 Comprimidos,07-2024,25.0
24910,8203,"Alenia 6mcg + 200mcg, caixa com 60 cápsulas gelatinosas duras com pó de uso inalatório﻿ (refil)",07-2024,25.0
26148,44356,"Prosso 250mg + 2,5mg, caixa com 30 comprimidos",07-2024,25.0
26682,47329,Cod Par Paracetamol 500Mg + Fosfato De Codeina 30Mg Com 12 Comprimidos,07-2024,25.0
26890,17755,Prolopa Bd 100 25 Mg 30 Comprimidos,07-2024,25.0
27597,3667,"Atacand Hct 8Mg + 12,5Mg, Caixa Com 30 Comprimidos",07-2024,25.0
28090,34315,"Rosuvastatina Calcica Althaia 5Mg, Caixa Com 30 Comprimidos Revestidos",07-2024,25.0
29833,35203,"Sinvastatina Pharlab 10mg, caixa com 30 comprimidos revestidos",07-2024,25.0
29998,2971,Hixizine 25mg caixa com 30 comprimidos,07-2024,25.0
30652,28903,Daforin Gotas 20ml,07-2024,25.0
31610,8419,Duovent N 10mL 200 Doses + Bocal,07-2024,25.0
31991,26299,"Bromoprida Gotas Prati-Donaduzzi 4Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",07-2024,25.0
32114,13819,Janumet 50 1000mg com 56 Comprimidos,07-2024,25.0
32352,2923,Profergan 20mg g Creme Dermatológico com 30g,07-2024,25.0
32957,33451,Cod Par Paracetamol 500Mg + Fosfato De Codeina 30Mg Com 12 Comprimidos,07-2024,25.0
33142,23251,Finasterida 1mg EMS 30 Comprimidos União Química,07-2024,25.0
33206,23155,"Vitacid Plus Creme 0,1mg + 40g + 0,5mg Theraskin 15g",07-2024,25.0
33501,36883,"Mobiflex 3,3mg, caixa com 30 sachês com 12g de pó para uso oral",07-2024,25.0
34064,4783,"Concardio 5mg, Caixa Com 30 Comprimidos Revestidos",07-2024,25.0
34234,28003,Sal Amargo Farmax caixa com 30g de pó para solução de uso oral,07-2024,25.0
34695,28351,Metamucil pó solúvel frasco 210g,07-2024,25.0
35167,42691,"Prosso 250mg + 2,5mg, caixa com 30 comprimidos",07-2024,25.0
35564,26371,"Luftal 40mg, caixa com 20 comprimidos",07-2024,25.0
36250,28027,"Picoprep contém 2 sachês com 16,1g cada - sabor laranja",07-2024,25.0
36481,21811,"Novacort 20mg + 0,64mg + 2,5mg Creme",07-2024,25.0
37108,28567,"Alendronato De Sodio Ems 70Mg, Caixa Com 4 Comprimidos",07-2024,25.0
37462,19915,Aciclovir 200mg 30 comprimidos Cimed Genérico,07-2024,25.0
37576,15235,"Buscoduo 10mg + 500mg, caixa com 20 comprimidos revestidos",07-2024,25.0
38854,8887,Azitromicina 500mg Genérico Prati 3 Comprimidos Revestidos,07-2024,25.0
41590,40807,"Addera Cal 2000UI, frasco com 30 comprimidos",07-2024,25.0
42209,21211,ZZ Valeriana 60 Comprimidoss,07-2024,25.0
43005,25687,Simeticona 75mg mL EMS Gotas 15mL,07-2024,25.0
43846,36055,"Dorilax DT 450mg + 50mg + 35mg, caixa com 12 comprimidos",07-2024,25.0
44376,35155,"Rosuvastatina Calcica Nova Quimica 20Mg, Caixa Com 30 Comprimidos Revestidos",07-2024,25.0
44527,34159,Trezor 20mg 60 Comprimidos Revestidos,07-2024,25.0
45083,8995,Oflox Solução Oftálmica 5ml,07-2024,25.0
45398,12199,"Drospirenona + Etinilestradiol 3Mg + 0,03Mg Eurofarma 21 Comprimidos",07-2024,25.0
45704,7327,"Nimesulida Legrand 100mg, caixa com 12 comprimidos",07-2024,25.0
47150,17935,"Antimais Séptico Hertz 21mg/mL + 1,33mg/mL, caixa com 1 frasco spray com 50mL de solução de uso dermatológico",07-2024,25.0
47825,12655,"Iumi 3mg + 0,02mg, caixa com 24 comprimidos revestidos",07-2024,25.0
48016,30511,Hemitartarato De Zolpidem 10Mg Com 30 Comprimidos Ems,07-2024,25.0
992,10975,Axetilcefuroxima 250mg Ranbaxy 10 Comprimidos,07-2024,26.0
1439,41371,"Grow D tutti frutti, 10mL",07-2024,26.0
1702,19591,Flunarin 10mg 60 Cápsulas,07-2024,26.0
2196,38647,"Synthroid 75mcg, caixa com 30 comprimidos",07-2024,26.0
4317,7723,Repopil 2 + 0035mg caixa com 21 comprimidos revestidos,07-2024,26.0
4763,46585,Advil Extra 400 Mg 8 Capsula,07-2024,26.0
5160,34363,"Berinat 500mg, caixa com 30 cápsulas",07-2024,26.0
5258,28483,"Osteoban 150Mg, Caixa Com 3 Comprimidos Revestidos",07-2024,26.0
6320,23575,Sabonete Soapex 1  80g,07-2024,26.0
7690,28831,Hemifumarato de Quetiapina 100mg 30 Comprimidos Revestidos - Biolab,07-2024,26.0
9102,17851,"Merthiolate 30mg/mL, caixa com 1 frasco com 30mL de solução aquosa de uso dermatológico + espatúla",07-2024,26.0
10489,9487,Amoxicilina 250mg EMS Suspensão Oral 150ml,07-2024,26.0
10911,1927,"Esalerg 0,5mg/mL, caixa com 1 frasco com 60mL de xarope + 1 seringa dosadora",07-2024,26.0
12088,3523,Corus 25mg 30 Comprimidos,07-2024,26.0
12718,34975,"Rosuvastatina Calcica Sanofi Medley 10Mg, Caixa Com 30 Comprimidos Revestidos",07-2024,26.0
13356,39307,"Levotiroxina Sodica Merck 100Mcg, Caixa Com 30 Comprimidos",07-2024,26.0
14002,47474,"Berinat 500mg, caixa com 30 cápsulas",07-2024,26.0
14479,31459,Olanzapina 5mg Genérico Geolab 30 Comprimidos,07-2024,26.0
14704,15931,"Alopurinol Prati-Donaduzzi 300mg, caixa com 30 comprimidos",07-2024,26.0
15951,39115,"Cabergolina 0,5mg Genérico Eurofarma 2 Comprimidos",07-2024,26.0
16616,12979,"Microvlar 0,15Mg + 0,03Mg, Caixa Com 63 Drageas",07-2024,26.0
16666,45459,"Doril DC 500 500mg + 65mg, blister com 4 comprimidos",07-2024,26.0
16787,175,"Clilon 0,4  Solucao Oftalmica Gotas 5Ml",07-2024,26.0
17229,38983,"Suprelle 1mg + 0,5mg, caixa com 84 comprimidos revestidos﻿",07-2024,26.0
19150,42223,"Adeforte 10.000UI + 800UI + 15mg, caixa com 1 ampola com 3mL de solução de uso oral",07-2024,26.0
19526,31615,Tramal 50mg caixa com 10 cápsulas,07-2024,26.0
20070,19171,Varicoss 20 Drageas,07-2024,26.0
20458,11827,"Depomês 25mg/mL + 5mg/mL, caixa com 1 ampola com 1mL de suspensão de uso intramuscular",07-2024,26.0
20598,8971,Decadron Nasal Solução Nasal Nebulizador 20ml,07-2024,26.0
20899,8143,"Cloridrato De Amiodarona Medley 100Mg, Caixa Com 30 Comprimidos",07-2024,26.0
20938,16699,"Canesten 10mg/mL, caixa com 1 frasco spray com 30mL de solução de uso dermatológico",07-2024,26.0
21056,22027,"Drenison 0,125mg/g, caixa com 1 bisnaga com 30g de pomada de uso dermatológico",07-2024,26.0
21721,16927,"Umma 20Mg G, Caixa Com 1 Bisnaga Com 6,5G De Creme De Uso Ginecologico + Aplicador",07-2024,26.0
22333,26131,"Pepsamar 230mg, caixa com 50 comprimidos mastigáveis",07-2024,26.0
22821,44276,"Ciproterona+Etin 2+0,035Mg 21Cpr Cif",07-2024,26.0
24468,607,"Doril DC 500 500mg + 65mg, blister com 4 comprimidos",07-2024,26.0
24714,35959,"Suplemento Alimentar Trifor Sabor Tangerina 30 Sachês 12,3g",07-2024,26.0
24932,17059,Fluconazol 150mg 1 cápsula Eurofarma Genérico,07-2024,26.0
25334,37807,"Salonpas Adesivo envelope com 4 emplastros, tamanho pequeno",07-2024,26.0
25554,13087,Nootropil 800mg c  30 Comprimidos,07-2024,26.0
26530,43075,Vitamina C Cebion 1g Sabor Laranja Sem Açúcar 10 Comprimidos,07-2024,26.0
26975,4111,"Carvedilol Biosintética - Aché 3,125mg, caixa com 30 comprimidos",07-2024,26.0
27741,16183,"Benegrip Multi 13,30Mg + 0,33Mg + 0,13Mg, Caixa Com 1 Frasco Com 240Ml De Solucao De Uso Oral",07-2024,26.0
27834,45963,Repopil 2 + 0035mg caixa com 21 comprimidos revestidos,07-2024,26.0
29584,44089,Alivik Bravir 40g,07-2024,26.0
29660,1807,Maleato De Dexclorfeniramina 2 5ML Xpe 100Ml Teu Gen,07-2024,26.0
29797,38767,"Levoid 150Mcg, Caixa Contendo 30 Comprimidos",07-2024,26.0
30113,38155,Profenid Cetoprofeno 50mg 24 cápsulas,07-2024,26.0
30119,36379,Alivik Bravir 40g,07-2024,26.0
30764,12919,"Depo-Provera 150Mg Ml, Caixa Com 1 Frasco Com Suspensao De Uso Intramuscular + 1 Seringa Preenchida Com 1Ml De Diluente + Agulha",07-2024,26.0
30837,1063,Advil Extra 400 Mg 8 Capsula,07-2024,26.0
31651,15919,"Alopurinol Medley 300mg, caixa com 30 comprimidos",07-2024,26.0
33538,42943,"Dprev 1.000UI, caixa com 60 comprimidos revestidos",07-2024,26.0
34260,35479,Probians 30caps,07-2024,26.0
34958,3607,"Telmisartana 40Mg Althaia, Caixa Com 30 Comprimidos",07-2024,26.0
36654,45814,"Canesten 10mg/mL, caixa com 1 frasco spray com 30mL de solução de uso dermatológico",07-2024,26.0
36834,45994,"Grow D tutti frutti, 10mL",07-2024,26.0
42202,14911,"Retemic 5Mg, Caixa Com 60 Comprimidos",07-2024,26.0
42341,3895,Pressat 5mg 30 comprimidos,07-2024,26.0
42347,25219,"Magnazia 153mg + 200mg + 25mg, caixa com 30 comprimidos, sabor abacaxi",07-2024,26.0
42830,38839,Flogo Rosa Po 10Env,07-2024,26.0
43027,37327,Xefo 8mg 30 Comprimidos,07-2024,26.0
43713,5947,"Valsartana Neo Química 80mg, caixa com 30 comprimidos revestidos",07-2024,26.0
43921,3943,Press Plus 5 10Mg 30Cap,07-2024,26.0
44668,17647,"Dexa-Citoneurin NFF 100mg + 100mg + 5mg + 4,37mg, caixa com 3 ampolas com 1mL de solução de uso intramuscular + 3 ampolas com 2mL de diluente",07-2024,26.0
44878,38431,"Tadalafila 20Mg Germed, Caixa Com 2 Comprimidos Revestidos",07-2024,26.0
45806,19531,"Topcoid 5mg/g, caixa com 1 bisnaga com 40g de gel de uso dermatológico",07-2024,26.0
46328,7747,"Ciproterona+Etin 2+0,035Mg 21Cpr Cif",07-2024,26.0
46569,42403,Itraconazol 100mg 4 cápsulas Legrand,07-2024,26.0
47616,12295,"Desogestrel Eurofarma 75mcg, caixa com 28 comprimidos revestidos",07-2024,26.0
3061,22963,Prednisona 20mg Genérico Neo Química 20 Comprimidos,07-2024,27.0
3257,15463,Ganfort Solução Oftálmica Estéril 3ml,07-2024,27.0
4600,34603,"Ezetimiba + Sinvastatina EMS 10mg + 20mg, caixa com 30 comprimidos",07-2024,27.0
5303,39271,"Euthyrox 100mcg, caixa com 50 comprimidos",07-2024,27.0
6446,19999,Zovirax Cre 10Gr,07-2024,27.0
8251,43459,"Vasogard 50mg, caixa com 60 comprimidos",07-2024,27.0
9275,37279,"Indocid 50Mg, Caixa Com 30 Capsulas Gelatinosas",07-2024,27.0
9853,47732,Zetia Ezetimiba 10mg 30 comprimidos,07-2024,27.0
11488,11791,Yaz Bayer 24 comprimidos,07-2024,27.0
12366,30883,Amato 25mg 60 Comprimidos,07-2024,27.0
12658,32839,Tegretol 20mg suspensão frasco com 100ml,07-2024,27.0
15770,28891,Tramal 100mg caixa com 10 comprimidos,07-2024,27.0
15780,5179,"Besilato de Anlodipino Geolab 10mg, caixa com 30 comprimidos",07-2024,27.0
16300,10063,@ Otociriax Oto 5Ml,07-2024,27.0
16586,31171,Fumarato Quetiapina 50Mg Xr 30Cp Eur,07-2024,27.0
16753,25699,Orlistate 120mg 42 cápsulas EMS Genérico,07-2024,27.0
17187,31975,Reconter 10mg caixa com 60 comprimidos revestidos,07-2024,27.0
17214,11239,Cefalexina 500MG Com 40 comprimidos Teuto Genérico,07-2024,27.0
18489,4903,Anti-Hipertensivo Brasart Bcc 160Mg+5Mg 30 Comprimidos,07-2024,27.0
18556,15547,"Maleato de Timolol Biosintética - Aché 0,25%, caixa com 1 frasco gotejador com 5mL de solução de uso oftálmico",07-2024,27.0
19010,32143,Égide 50mg caixa com 60 comprimidos revestidos,07-2024,27.0
20747,21979,AD-Muc Pomada com 10g,07-2024,27.0
23020,6823,"Maxidex 1Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico",07-2024,27.0
24972,7543,Dunia 35 21 Comprimidos Revestidos,07-2024,27.0
26038,6427,"Captopril Pharlab 50Mg, Caixa Com 30 Comprimidos",07-2024,27.0
26097,30499,Mirtazapina 15Mg 30Cpr Orodisp Ems,07-2024,27.0
26786,22519,Trok N Creme 30g,07-2024,27.0
26959,38683,Synthroid 112Mcg 30 Comprimidos,07-2024,27.0
27123,26491,Esmalte Tratamento Sos Unhas Sara Bifinho,07-2024,27.0
27538,15223,"Buscopan 10mg, caixa com 20 drágeas",07-2024,27.0
28545,47047,"Besilato de Anlodipino Geolab 10mg, caixa com 30 comprimidos",07-2024,27.0
30502,33547,"Trol Par 37,5Mg + 325Mg, Com 20 Comprimidos",07-2024,27.0
30510,8083,"Ancoron 200Mg, Caixa Com 30 Comprimidos Revestidos",07-2024,27.0
32300,24067,"Ciflogex Pastilha 3mg, caixa com 12 pastilhas, sabor menta-limão",07-2024,27.0
32573,37315,Xefo 8mg 20 Comprimidos,07-2024,27.0
33484,28159,"Supositório de Glicerina Granado Pharmacias caixa com 12 supositórios, uso lactantes",07-2024,27.0
33710,11443,"Marevan 2,5Mg, Caixa Com 60 Comprimidos",07-2024,27.0
35657,6835,Florate 1mg ml Suspensão Oftálmica Estéril 5ml,07-2024,27.0
35868,10231,Tobramicina 3mg ml Germed Solução Oftálmica 5ml,07-2024,27.0
36149,5731,"Zanidip 10mg, caixa com 30 comprimidos revestidos",07-2024,27.0
36224,25963,"Gastrogel Comprimido 153Mg + 200Mg + 25Mg, Caixa Com 20 Comprimidos Mastigaveis",07-2024,27.0
36747,45769,"Resfenol 40mg/mL + 0,6mg/mL + 0,6mg/mL, caixa com 1 frasco com 100mL de solução de uso oral",07-2024,27.0
37057,151,Sonridor Caf 2Cpr Eferv X12,07-2024,27.0
37444,43,Novalgina 1 Gramas  Efervecente  Limao 2 X50,07-2024,27.0
37734,44394,Haldol 2mg ml Solução Oral 30ml,07-2024,27.0
37975,3631,"Unoprost 4Mg, Caixa Com 30 Comprimidos",07-2024,27.0
38540,31627,Haldol 2mg ml Solução Oral 30ml,07-2024,27.0
38909,29803,Dalmadorm 30mg cx 30 comp rev,07-2024,27.0
39116,1243,"Paracetamol Medquímica 750mg, caixa com 10 comprimidos",07-2024,27.0
39207,14011,"NovoRapid FlexPen 100U/mL, caixa com 1 carpule com 3mL de solução de uso subcutâneo + 1 sistema de aplicação",07-2024,27.0
39378,26023,Legalon Silimarina 90mg 30 drágeas,07-2024,27.0
39858,43847,Tobramicina 3mg ml Germed Solução Oftálmica 5ml,07-2024,27.0
41154,139,"Tylenol Comprimido 750Mg, Caixa Com 20 Comprimidos Revestidos",07-2024,27.0
43093,23059,"Propionato De Clobetasol Solucao Capilar Prati-Donaduzzi 0,5Mg G, Caixa Com 1 Frasco Gotejador Com 50G De Solucao De Uso Capilar",07-2024,27.0
43221,35179,Zetia Ezetimiba 10mg 30 comprimidos,07-2024,27.0
43558,23599,"Vitacid Tretinoína 0,50mg g Creme 25g",07-2024,27.0
43691,9151,Levofloxacino 500mg Genérico Cimed 7 Comprimidos,07-2024,27.0
43918,33163,Roacutan 20mg caixa com 30 cápsulas,07-2024,27.0
