Farmácia,Nome,Marca,GTIN,Codigo,Sub_categoria,Preco_unitario,Preco_com_desconto,Preco_pix,Desconto,Desconto_com_pix,Link,Desconto_percentual,Desconto_pix_percentual
Farmaponte,"Rosuvastatina Calcica 20mg Teuto, Caixa Com 30 Comprimidos Revestidos",None,7896112104407,Cód: 1044471,Redutor De Colesterol Antihipertensivo,76.21,35.1,35.1,41.11,41.11,https://www.farmaponte.com.br/rosuvastatina-calcica-20mg-teuto-caixa-com-30-comprimidos-revestidos/p,,-54
Farmaponte,Kalist 2mg 28 Comprimidos,Aché,7896658027703,Cód: 1029829,Tratamento De Distúrbios Hormonais,66.7,58.83,58.83,7.87,7.87,https://www.farmaponte.com.br/xx-kalist-2mg-28cpr/p,,-12
Farmaponte,Olmesartana Medoxomila 40mg  + Anlodipino 10mg 30cp,None,7896004750620,Cód: 1048312,Anti-hipertensivos,62.93,53.66,53.66,9.27,9.27,https://www.farmaponte.com.br/olmesartana-medoxomila-40mg-anlodipino-10mg-30cp/p,,-15
Farmaponte,Preservativo Prosex Anatomico Premium C 3,None,7898967777096,Cód: 1048664,Preservativos,8.19,8.03,8.03,0.16,0.16,https://www.farmaponte.com.br/preservativo-prosex-anatomico-premium-c-3/p,,-2
Farmaponte,"Carvedilol 3,125mg  30 Comprimidos Germed",None,7896004731353,Cód: 1024708,Anti-hipertensivos,49.09,27.42,27.42,21.67,21.67,https://www.farmaponte.com.br/carvedilol-3125-mg-30-comprimidos-germed/p,,-44
Farmaponte,Motilium Domperidona 10mg 60 Comprimidos,None,7891010256395,Cód: 190250,Digestivo,71.49,63.05,63.05,8.44,8.44,https://www.farmaponte.com.br/motilium-10mg-60-comprimidos/p,,-12
Farmaponte,Preservativo Blowtex Skyn Elite 6 Unidades,None,7896007201983,Cód: 1040889,Preservativos,28.85,28.27,28.27,0.58,0.58,https://www.farmaponte.com.br/preservativo-blowtex-skyn-elite-6-unidades/p,,-2
Farmaponte,Preservativo Prossex Sentitive Premium Leve 8 Pague 6,None,7898967777027,Cód: 1048662,Preservativos,14.85,14.55,14.55,0.3,0.3,https://www.farmaponte.com.br/preservativo-prossex-sentitive-premium-leve-8-pague-6/p,,-2
Farmaponte,Valsartana 160mg Com 30 Comprimidos Revestidos Aché Biosintética Genérico,Biosintética - Aché,7896181927587,Cód: 1011292,Anti-hipertensivos,59.4,41.91,41.91,17.49,17.49,https://www.farmaponte.com.br/valsartana-160mg-ache-caixa-com-30-comprimidos-revestidos/p,,-29
Farmaponte,"Suavicid 40mg + 0,5mg + 0,1mg Creme Com 15g",None,7896004726694,Cód: 1042190,Dermatológico,123.41,93.0,93.0,30.41,30.41,https://www.farmaponte.com.br/suavicid-creme-15-gramas/p,,-25
Farmaponte,"Cloridrato De Nebivolol 5mg Neo Quimica, Caixa Com 28 Comprimidos Revestidos",None,7896714268873,Cód: 1043176,Anti-hipertensivos,94.37,45.32,45.32,49.05,49.05,https://www.farmaponte.com.br/cloridrato-de-nebivolol-5mg-neo-quimica-caixa-com-28-comprimidos-revestidos/p,,-52
Farmaponte,Olmesartana 40mg 30 Comprimidos Medley Genérico,None,7891058003166,Cód: 1048484,Anti-hipertensivos,53.29,40.21,40.21,13.08,13.08,https://www.farmaponte.com.br/olmesartana-40mg-30-comprimidos-medley-generico/p,,-25
Farmaponte,Apetiviton Bc Xarope 240ml,None,7908020503095,Cód: 1010199,Mucolítico,51.97,18.75,18.75,33.22,33.22,https://www.farmaponte.com.br/apetiviton-bc-xarope-240ml/p,,-64
Farmaponte,Zz Revista 365 Caça Palavras I,None,9788538089803,Cód: 1048542,Dermatológico,11.99,11.75,11.75,0.24,0.24,https://www.farmaponte.com.br/revista-365-caca-palavras-i/p,,-2
Farmaponte,Creme Adesivo Dentaduras Fixodent Orig 21gr Pack Promocional C 50  De Desconto Na 2 Und,None,7898930283265,Cód: 1063944,Fixador e Limpeza de Dentaduras,64.52,51.44,51.44,13.08,13.08,https://www.farmaponte.com.br/creme-adesivo-para-dentaduras-fixodent-original-21gr-pack-promocional-com-50-de-desconto-na-2a-unidade/p,,-20
Farmaponte,"Propionato De Clobetasol 0,5mg G Creme 30g",None,7896422505369,Cód: 90999,Corticóide Tópico,21.19,19.1,19.1,2.09,2.09,https://www.farmaponte.com.br/propionato-de-clobetasol-05mg-g-creme-30g/p,,-10
Farmaponte,Bexai 35mg Ems Caixa Com 20 Cápsulas,None,7894916514903,Cód: 1039549,Reumatismo,147.53,124.34,124.34,23.19,23.19,https://www.farmaponte.com.br/bexai-35mg-ems-caixa-com-20-capsulas/p,,-16
Farmaponte,Sensilacri Hipromelose 3mg Ml + Dextrana 1mg Ml Gotas 15ml,None,7899095202351,Cód: 1052700,Lubrificante Ocular,24.43,21.87,21.87,2.56,2.56,https://www.farmaponte.com.br/sensilacri-hipromelose-3mg-ml-dextrana-1mg-ml-gotas-15ml/p,,-10
Farmaponte,Monax Furoato De Mometasona 50mcg Spray Nasal 120 Doses,None,7891317020699,Cód: 1043007,Descongestionante Nasal,71.1,59.23,59.23,11.87,11.87,https://www.farmaponte.com.br/monax-furoato-de-mometasona-50mcg-spray-nasal-120-doses/p,,-17
Farmaponte,Bilastina 20mg 30 Comprimidos Eurofarma Genérico,None,7891317016333,Cód: 1044060,Anti Histaminico E Antialergico Topico,87.97,66.39,66.39,21.58,21.58,https://www.farmaponte.com.br/bilastina-20mg-30-comprimidos-eurofarma-generico/p,,-25
Farmaponte,Seringa Para Lavagem Nasal Agpmed Nosewash 10ml + Dispositivo Mulher Maravilha,None,7898932370819,Cód: 1046010,Acessórios para a Saúde,44.44,36.25,36.25,8.19,8.19,https://www.farmaponte.com.br/seringa-para-lavagem-nasal-agpmed-nosewash-10ml-dispositivo-mulher-maravilha/p,,-18
Farmaponte,"Simeticona Comprimido Ems 40mg, Caixa Com 20 Comprimidos",Ems,7896004708973,Cód: 183075,Digestivo,17.36,12.76,12.76,4.6,4.6,https://www.farmaponte.com.br/simeticona-comprimido-ems-40mg-caixa-com-20-comprimidos/p,,-27
Farmaponte,"Leite De Magnesia De Phillips, Hortela, 120ml",Gsk,7895858015664,Cód: 47244,Laxantes e Purgantes,22.76,18.46,18.46,4.3,4.3,https://www.farmaponte.com.br/leite-de-magnesia-de-phillips-121425mg15ml-frasco-com-120ml-de-suspensao-de-uso-oral-sabor-hortela/p,,-19
Farmaponte,Noex Budesonida 100mcg Spray Nasal Aerossol 100 Doses,Eurofarma,7891317439354,Cód: 804559,Descongestionante Nasal,80.87,68.16,68.16,12.71,12.71,https://www.farmaponte.com.br/noex-100mcgdose-caixa-com-1-frasco-com-100-doses-de-suspensao-de-uso-nasal/p,,-16
Farmaponte,Profergan 20mg G Creme Dermatológico 30g,Teuto,7896112180494,Cód: 1024237,Anti Histaminico E Antialergico Topico,25.93,24.14,24.14,1.79,1.79,https://www.farmaponte.com.br/profergan-cr-30gr/p,,-7
Farmaponte,Level Com 3 X 21 Comprimidos Revestidos,Biolab,7896112448358,Cód: 807820,Anticoncepcional,91.64,73.64,73.64,18.0,18.0,https://www.farmaponte.com.br/level-100mcg-20mcg-caixa-com-63-comprimidos-revestidos/p,,-20
Farmaponte,"Doril 500mg + 30mg, Blister Com 6 Comprimidos",Cosmed,7896094901254,Cód: 1000153,Analgésico Antitérmico,12.88,12.62,12.62,0.26,0.26,https://www.farmaponte.com.br/doril-500mg-30mg-blister-com-6-comprimidos/p,,-2
Farmaponte,Brasart Mono 160mg 30 Comprimidos,Ems Sigma Pharma,7894916507936,Cód: 1003409,Anti-hipertensivos,53.13,44.78,44.78,8.35,8.35,https://www.farmaponte.com.br/brasart-160mg-caixa-com-30-comprimidos-revestidos/p,,-16
Farmaponte,Pantogar Suplemento Com 90 Cápsulas,Biolab,7896112425496,Cód: 920045,Dermatológico,345.95,322.08,322.08,23.87,23.87,https://www.farmaponte.com.br/pantogar-caixa-com-90-capsulas-gelatinosas-duras/p,,-7
Farmaponte,"Besilato De Anlodipino Teuto 10mg, Caixa Com 30 Comprimidos",Teuto,7896112114277,Cód: 1000853,Anti-hipertensivos,29.16,16.29,16.29,12.87,12.87,https://www.farmaponte.com.br/besilato-de-anlodipino-teuto-10mg-caixa-com-30-comprimidos/p,,-44
Farmaponte,Venvanse 30mg 28 Cápsulas Gelatinosas Duras,Takeda,7896641817601,Cód: 1010035,Psicotropico,498.34,400.47,400.47,97.87,97.87,https://www.farmaponte.com.br/venvanse-30mg-28cap/p,,-20
Farmaponte,Atak Clav Amoxicilina 400mg 5ml + Clavulanato De Potássio 57mg 5ml Pó Para Suspensão Oral 70ml + 1 Seringa Dosadora,Eurofarma,7891317014186,Cód: 1019020,Antibiotico,45.29,43.05,43.05,2.24,2.24,https://www.farmaponte.com.br/atak-clav-40057mg-70ml/p,,-5
Farmaponte,Sinot 400mg Suspensão Oral 100ml + Seringa Dosadora,Eurofarma,7891317435462,Cód: 804562,Antibiotico,43.38,36.56,36.56,6.82,6.82,https://www.farmaponte.com.br/sinot-400mg-susp-100ml/p,,-16
Farmaponte,Amato Topiramato 50mg 60 Comprimidos,Eurofarma,7891317443382,Cód: 803575,Psicotropico,126.4,104.06,104.06,22.34,22.34,https://www.farmaponte.com.br/amato-50mg-60cpr/p,,-18
Farmaponte,Piroxicam 20mg Genérico Neo Química 15 Cápsulas,Germed Pharma,7896004708461,Cód: 805777,Reumatismo,30.48,17.02,17.02,13.46,13.46,https://www.farmaponte.com.br/piroxicam-20mg-15cpr-ger/p,,-44
Farmaponte,Sulfato De Hidroxicloroquina Medley 400mg Com 30 Comprimidos,Medley,7896422527491,Cód: 1040856,Vitaminas & Minerais,86.86,78.31,78.31,8.55,8.55,https://www.farmaponte.com.br/sulfato-de-hidroxicloroquina-medley-400mg-com-30-comprimidos/p,,-10
Farmaponte,Renovi B Com 30 Comprimidos,Supera,7899420501487,Cód: 1045547,Vitaminas & Minerais,86.78,76.54,76.54,10.24,10.24,https://www.farmaponte.com.br/renovi-b-5000mcg100mg100mg-com-30-comprimidos/p,,-12
Farmaponte,"Decadron 0,5mg 20 Comprimidos",Aché,7896658003516,Cód: 752,Corticóide Tópico,12.44,10.49,10.49,1.95,1.95,https://www.farmaponte.com.br/decadron-05mg-20cpr/p,,-16
Farmaponte,Primera 30mg 21 Comprimidos Eurofarma,Eurofarma,7891317177676,Cód: 71692,Anticoncepcional,45.05,37.97,37.97,7.08,7.08,https://www.farmaponte.com.br/primera-30mg-21cpr/p,,-16
Farmaponte,"Natrilix Sr 1,5mg 60 Comprimidos Revestidos",Servier,7898029556812,Cód: 1011865,Diurético,87.91,86.15,86.15,1.76,1.76,https://www.farmaponte.com.br/natrilix-sr-15-60cpr/p,,-2
Farmaponte,Florax Sm Adulto Sabor Uva Com 5 Flaconetes Hebron,Hebron,7896685303290,Cód: 1037498,Antidiarreico,55.03,53.93,53.93,1.1,1.1,https://www.farmaponte.com.br/florax-sm-ad-uva-5flac/p,,-2
Farmaponte,Diosmin 450mg + 50mg Com 60 Comprimidos Aché,Aché,7896658006050,Cód: 1791,Antivaricoso,144.73,134.74,134.74,9.99,9.99,https://www.farmaponte.com.br/diosmin-450mg-50mg-caixa-com-60-comprimidos-revestidos/p,,-7
Farmaponte,Preservativo Olla Lubrificado Com 3 Unidades,Olla,7896222716279,Cód: 1005947,Preservativos,7.55,7.4,7.4,0.15,0.15,https://www.farmaponte.com.br/preservativo-olla-lubrificado-com-3-unidades/p,,-2
Farmaponte,Cordarex 5mg 30 Comprimidos Biosintética,Aché,7896181901747,Cód: 1008475,Anti-hipertensivos,38.69,32.6,32.6,6.09,6.09,https://www.farmaponte.com.br/cordarex-5mg-caixa-com-30-comprimidos/p,,-16
Farmaponte,"Dolamin Flex 125mg + 5mg, Caixa Com 15 Comprimidos Revestidos",Farmoquímica,7898040321253,Cód: 796532,Relaxante Muscular,67.86,61.18,61.18,6.68,6.68,https://www.farmaponte.com.br/dolamin-flex-125mg-5mg-caixa-com-15-comprimidos-revestidos/p,,-10
Farmaponte,Synthroid 137mcg Com 30 Comprimidos Abbott,Abbott Do Brasil,7896255762205,Cód: 800933,Tratamento De Distúrbios Hormonais,60.93,56.12,56.12,4.81,4.81,https://www.farmaponte.com.br/synthroid-137mcg-caixa-contendo-30-comprimidos/p,,-8
Farmaponte,"Malvatricin Spray 1mg Ml + 2mg Ml + 4mg Ml, Caixa Com 1 Frasco Spray Com 50ml De Solucao De Uso Oral",Megalabs,7896026120494,Cód: 1005972,Descongestionante Nasal,53.04,51.98,51.98,1.06,1.06,https://www.farmaponte.com.br/malvatricin-spray-1mgml-2mgml-4mgml-caixa-com-1-frasco-spray-com-50ml-de-solucao-de-uso-oral/p,,-2
Farmaponte,Preservativo Blowtex Morango E Chocolate Com 3 Unidades,Blowtex,7896007201709,Cód: 1031831,Preservativos,6.4,6.27,6.27,0.13,0.13,https://www.farmaponte.com.br/preservativo-blowtex-morango-e-chocolate-com-3-unidades/p,,-2
Farmaponte,Profergan Cloridrato De Prometazina 25mg 20 Comprimidos,Teuto,7896112148685,Cód: 1021501,Anti Histaminico E Antialergico Topico,12.82,12.56,12.56,0.26,0.26,https://www.farmaponte.com.br/profergan-comprimido-25mg-caixa-com-20-comprimidos-revestidos/p,,-2
Farmaponte,Max Redux Shake Proteico Chocolate 400g,None,7908135003138,Cód: 1031420,Polivitamínicos,49.32,43.5,43.5,5.82,5.82,https://www.farmaponte.com.br/maxredux-shake-chocolate-400gr/p,,-12
Farmaponte,"Voltaren Retard 100mg, Caixa Com 10 Comprimidos De Desintegracao Lenta",Novartis,7896261000261,Cód: 9547,Reumatismo,54.84,49.44,49.44,5.4,5.4,https://www.farmaponte.com.br/voltaren-retard-100mg-caixa-com-10-comprimidos-de-desintegracao-lenta/p,,-10
Farmaponte,"Glifage Xr 750mg, Caixa Com 30 Comprimidos De Acao Prolongada",Merck,7891721027451,Cód: 803279,Antidiabéticos,41.33,35.64,35.64,5.69,5.69,https://www.farmaponte.com.br/glifage-xr-750mg-caixa-com-30-comprimidos-de-acao-prolongada/p,,-14
Farmaponte,Vasopril 10mg 30 Comprimidos,Biolab,7896112493662,Cód: 52213,Anti-hipertensivos,40.23,21.29,21.29,18.94,18.94,https://www.farmaponte.com.br/vasopril-10mg-caixa-com-30-comprimidos/p,,-47
Farmaponte,"Cataflampro Emulgel 11,6mg G, Caixa Com 1 Tubo Com 60g De Gel De Uso Dermatologico",Gsk,7896261014268,Cód: 60542,Reumatismo,53.35,52.28,52.28,1.07,1.07,https://www.farmaponte.com.br/cataflampro-emulgel-116mgg-caixa-com-1-tubo-com-60g-de-gel-de-uso-dermatologico/p,,-2
Farmaponte,"Acetilcisteina Ems 40mg Ml, Caixa Com 1 Frasco Com 120ml De Xarope + Copo Medidor",None,7896004713366,Cód: 703109,Broncodilatador,49.75,41.44,41.44,8.31,8.31,https://www.farmaponte.com.br/acetilcisteina-ems-40mgml-caixa-com-1-frasco-com-120ml-de-xarope-copo-medidor/p,,-17
Farmaponte,"Bezafibrato Ems 200mg, Caixa Com 20 Comprimidos",Ems,7896004710525,Cód: 200875,Redutor De Colesterol Antihipertensivo,39.79,33.93,33.93,5.86,5.86,https://www.farmaponte.com.br/bezafibrato-ems-200mg-caixa-com-20-comprimidos/p,,-15
Farmaponte,"Cloridrato De Ambroxol Cimed 6mg Ml, Caixa Com 1 Frasco Com 120ml De Xarope + Copo Medidor",Cimed,7896523207636,Cód: 795958,Broncodilatador,31.39,24.61,24.61,6.78,6.78,https://www.farmaponte.com.br/cloridrato-de-ambroxol-cimed-6mgml-caixa-com-1-frasco-com-120ml-de-xarope-copo-medidor/p,,-22
Farmaponte,Clortalidona 50mg Genérico Ems - 30 Comprimidos,Ems,7896004705583,Cód: 107360,Diurético,27.57,26.21,26.21,1.36,1.36,https://www.farmaponte.com.br/clortalidona-ems-50mg-caixa-com-30-comprimidos/p,,-5
Farmaponte,"Brometo De Ipratropio Biosintetica 0,25mg Ml, Caixa Com 1 Frasco Gotejador Com 20ml De Solucao De Uso Inalatorio",Biosintética - Aché,7896181913252,Cód: 796999,Antiasmático,16.49,14.06,14.06,2.43,2.43,https://www.farmaponte.com.br/brometo-de-ipratropio-biosintetica-025mgml-caixa-com-1-frasco-gotejador-com-20ml-de-solucao-de-uso-inalatorio/p,,-15
Farmaponte,"Buscoplex Composto 6,67mg Ml + 333,4mg Ml, Caixa Com 1 Frasco Gotejador Com 20ml De Solucao De Uso Oral",Natulab,7899470802565,Cód: 1036585,Antigases Antiespasmódico,15.09,14.6,14.6,0.49,0.49,https://www.farmaponte.com.br/buscoplex-composto-667mgml-3334mgml-caixa-com-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p,,-3
Farmaponte,"Cloridrato De Fexofenadina Cimed 60mg, Caixa Com 10 Comprimidos Revestidos",Cimed,7896523220239,Cód: 1036518,Anti Histaminico E Antialergico Topico,27.19,22.65,22.65,4.54,4.54,https://www.farmaponte.com.br/cloridrato-de-fexofenadina-cimed-60mg-caixa-com-10-comprimidos-revestidos/p,,-17
Farmaponte,"Diprosone 0,5mg Ml Pomada Bisnaga 30g",Cosmed,7891142141293,Cód: 15261,Corticóide Tópico,58.74,52.96,52.96,5.78,5.78,https://www.farmaponte.com.br/diprosone-064mgg-caixa-com-1-bisnaga-com-30g-de-pomada-de-uso-dermatologico/p,,-10
Farmaponte,"Vitamina C Redoxitos 30mg, Sache Com 25 Gomas Mastigaveis Sabor Morango",Bayer,4008500018064,Cód: 1018381,Vitaminas & Minerais,25.58,20.01,20.01,5.57,5.57,https://www.farmaponte.com.br/redoxitos-30mg-sache-com-25-gomas-mastigaveis-sabor-morango/p,,-22
Farmaponte,Synthroid 125mcg Com 30 Comprimidos Abbott,None,7896255700054,Cód: 12661,Tratamento De Distúrbios Hormonais,58.56,53.95,53.95,4.61,4.61,https://www.farmaponte.com.br/synthroid-125mcg-caixa-contendo-30-comprimidos/p,,-8
Farmaponte,Dorspan Composto Gotas 10mg 250mg Ml 20ml,Ems,7896004706221,Cód: 75205,Antigases Antiespasmódico,29.79,21.69,21.69,8.1,8.1,https://www.farmaponte.com.br/dorspan-composto-667mgml-3334mgml-caixa-com-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p,,-27
Farmaponte,"Dprev 5.000ui, Caixa Com 30 Comprimidos Revestidos",Myralis,7898430192890,Cód: 1013545,Vitaminas & Minerais,91.15,75.04,75.04,16.11,16.11,https://www.farmaponte.com.br/dprev-5000ui-caixa-com-30-comprimidos-revestidos/p,,-18
Farmaponte,"Stugeron 25mg, Caixa Com 30 Comprimidos",Janssen-Cilag,7896212478972,Cód: 2542,Antivertiginoso,27.86,25.12,25.12,2.74,2.74,https://www.farmaponte.com.br/stugeron-25mg-caixa-com-30-comprimidos/p,,-10
Farmaponte,Coristina D Pro 4 Comprimidos,None,7891142982186,Cód: 1043863,Regulador Intestinal,12.7,12.45,12.45,0.25,0.25,https://www.farmaponte.com.br/coristina-d-pro-400mg-4mg-4mg-com-4-comprimidos/p,,-2
Farmaponte,Succinato De Metoprolol 100mg 30 Comprimidos Neo Química Genérico,Doctor Reddy&#39;s,7896112406709,Cód: 1039293,Anti-hipertensivos,80.33,48.8,48.8,31.53,31.53,https://www.farmaponte.com.br/succinato-metoprolol-100mg-30cpr-biol/p,,-39
Farmaponte,Fosfadil 30 Cápsulas,None,7908135001554,Cód: 1037205,Vitaminas & Minerais,78.75,48.02,48.02,30.73,30.73,https://www.farmaponte.com.br/fosfadil-30cps/p,,-39
Farmaponte,Suplemento Alimentar Nutren Vitamina D 2.000 Ui 60 Cápsulas,None,7891000773017,Cód: 1048414,Vitaminas & Minerais,67.79,56.47,56.47,11.32,11.32,https://www.farmaponte.com.br/nutren-vitamina-d-2000ui-60-capsulas/p,,-17
Farmaponte,Cloridrato De Diltiazem 60mg 50 Comprimidos Ems,Ems,7896004700403,Cód: 693391,Anti-hipertensivos,46.67,30.64,30.64,16.03,16.03,https://www.farmaponte.com.br/cloridrato-de-diltiazem-60mg-50-comprimidos-ems/p,,-34
Farmaponte,Óleo De Coco 60 Capsulas,None,7908135001707,Cód: 1024501,Perda de Peso,45.52,40.15,40.15,5.37,5.37,https://www.farmaponte.com.br/oleo-coco-60cps/p,,-12
Farmaponte,"Carvedilol 12,5 Mg 30 Comprimidos L3 Ems",Ems,7896004731308,Cód: 1016819,Anti-hipertensivos,66.09,36.92,36.92,29.17,29.17,https://www.farmaponte.com.br/carvedilol-125mg-30cpr-l3-ems/p,,-44
Farmaponte,Atorvastatina Cálcica 40mg 30 Comprimidos Nova Química Genérico,Nova Química,7895296087131,Cód: 1009501,Redutor De Colesterol Antihipertensivo,161.98,50.79,50.79,111.19,111.19,https://www.farmaponte.com.br/atorvastatina-40mg-30cpr-nq/p,,-69
Farmaponte,Emulvit Nutrição Sênior Chocolate 400g,None,7908135000083,Cód: 1034213,Polivitamínicos,69.9,68.5,68.5,1.4,1.4,https://www.farmaponte.com.br/emulvit-nutre-senior-choc-400gr/p,,-2
Farmaponte,Aradois 25mg Biolab 30 Comprimidos,Biolab,7896112441397,Cód: 185973,Anti-hipertensivos,58.07,48.94,48.94,9.13,9.13,https://www.farmaponte.com.br/aradois-25mg-caixa-com-30-comprimidos-revestidos/p,,-16
Farmaponte,"Ciflogex Pastilha 3mg, Caixa Com 12 Pastilhas",Cimed,7896523206806,Cód: 89320,Descongestionante Nasal,25.19,17.2,17.2,7.99,7.99,https://www.farmaponte.com.br/ciflogex-pastilha-3mg-caixa-com-12-pastilhas/p,,-32
Farmaponte,Cromolerg 2  5ml Solução Allergan,Allergan,7897316801390,Cód: 27413,Lubrificante Ocular,17.16,15.47,15.47,1.69,1.69,https://www.farmaponte.com.br/cromolerg-20mgml-caixa-com-1-frasco-gotejador-com-5ml-de-solucao-de-uso-oftalmico/p,,-10
Farmaponte,Therapsor Capilar Theraskin 25ml,Theraskin,7897129304200,Cód: 57673,Corticóide Tópico,44.9,40.48,40.48,4.42,4.42,https://www.farmaponte.com.br/therapsor-05mgml-caixa-com-frasco-gotejador-com-25ml-de-solucao-de-uso-capilar/p,,-10
Farmaponte,Benicar Hct 40mg + 25mg Com 30 Comprimidos,Daiichi-Sankyo,7897411610682,Cód: 689521,Anti-hipertensivos,108.55,85.1,85.1,23.45,23.45,https://www.farmaponte.com.br/benicar-hct-40mg-25mg-caixa-com-30-comprimidos-revestidos/p,,-22
Farmaponte,Desloratadina 5mg Com 10 Comprimidos Revestidos Aché Biosintética Genérico,Biosintética - Aché,7896181922711,Cód: 1013704,Anti Histaminico E Antialergico Topico,61.59,27.17,27.17,34.42,34.42,https://www.farmaponte.com.br/desloratadina-biosintetica-5mg-caixa-com-10-comprimidos-revestidos/p,,-56
Farmaponte,"Naprix A 5mg + 5mg, Caixa Com 30 Capsulas Gelatinosas Duras",Libbs,7896094201392,Cód: 203157,Anti-hipertensivos,79.28,61.64,61.64,17.64,17.64,https://www.farmaponte.com.br/naprix-a-5mg-5mg-caixa-com-30-capsulas-gelatinosas-duras/p,,-22
Farmaponte,Preservativo Olla Morango 6 Unidades,Olla,7896222718273,Cód: 802580,Preservativos,14.7,14.41,14.41,0.29,0.29,https://www.farmaponte.com.br/preservativo-olla-bolso-morango-com-6-unidades/p,,-2
Farmaponte,Preservativo Blowtex Skyn Ultrafino Com 6 Unidades,Blowtex,7896007200887,Cód: 807700,Preservativos,25.85,25.33,25.33,0.52,0.52,https://www.farmaponte.com.br/preservativo-blowtex-skyn-ultrafino-com-6-unidades/p,,-2
Farmaponte,"Meclin 50mg, Caixa Com 15 Comprimidos",Apsen,7896637023641,Cód: 796971,Antiemetico,53.39,48.14,48.14,5.25,5.25,https://www.farmaponte.com.br/meclin-50mg-caixa-com-15-comprimidos/p,,-10
Farmaponte,"Clenil Compositum Hfa 50mcg Dose + 100mcg Dose, Caixa Com 1 Aerosol Bucal Com 200 Doses De Suspensao De Uso Inalatorio + 1 Dispositivo Oral",Chiesi,7896672201424,Cód: 806408,Antiasmático,65.98,56.9,56.9,9.08,9.08,https://www.farmaponte.com.br/clenil-compositum-hfa-50mcgdose-100mcgdose-caixa-com-1-aerosol-bucal-com-200-doses-de-suspensao-de-uso-inalatorio-1-dispositivo-oral/p,,-14
Farmaponte,"Glifage Xr 1g, Caixa Com 30 Comprimidos",Merck,7891721022579,Cód: 805847,Antidiabéticos,57.5,49.59,49.59,7.91,7.91,https://www.farmaponte.com.br/glifage-xr-1g-caixa-com-30-comprimidos/p,,-14
Farmaponte,"Dprev 2.000ui, Caixa Com 30 Comprimidos Revestidos",Myralis,7898430192869,Cód: 1013544,Vitaminas & Minerais,53.78,44.28,44.28,9.5,9.5,https://www.farmaponte.com.br/dprev-2000ui-caixa-com-30-comprimidos-revestidos/p,,-18
Farmaponte,Preservativo Blowtex Morango Com 6 Unidades,Blowtex,7896007200900,Cód: 27081,Preservativos,12.15,11.91,11.91,0.24,0.24,https://www.farmaponte.com.br/preservativo-blowtex-morango-com-6-unidades/p,,-2
Farmaponte,Preservativo Olla Ice Com 3 Unidades,Olla,7896222718792,Cód: 801506,Preservativos,10.6,10.39,10.39,0.21,0.21,https://www.farmaponte.com.br/preservativo-olla-ice-com-3-unidades/p,,-2
Farmaponte,Polvilho Antisseptico Granado Sport 100g,Granado Pharmácias,7896512904126,Cód: 78700,Antisséptico,16.25,15.93,15.93,0.32,0.32,https://www.farmaponte.com.br/polvilho-antisseptico-granado-sport-100g/p,,-2
