Marca,GTIN,Desconto,Preco com desconto,link,Nome,Desconto com pix,Preco pix,Preco unitario
Hypera,7891142180773,3.06,58.07,https://www.drogariaveracruz.com.br/quadriderm-050mgg-1mgg-10mgg-10mgg-1-bisnaga-com-20g-de-pomada-de-uso-dermatologico/p,Quadriderm 050mg/G + 1mg/G + 10mg/G + 10mg/G 1 Bisnaga Com 20G de Pomada de Uso dermatológico,5.96,55.17,61.13
Cimed,7896523201320,9.5,14.26,https://www.drogariaveracruz.com.br/pralivio-400mg-10-capsulas-moles/p,Pralívio 400mg 10 cápsulas moles,10.21,13.55,23.76
Allergan,7897316800256,7.74,47.54,https://www.drogariaveracruz.com.br/oflox-3mgml-1-frasco-gotejador-com-5ml-de-solucao-de-uso-oftalmologico/p,Oflox 3mg/ml 1 Frasco Gotejador Com 5ml de Solução de Uso Oftalmológico,10.12,45.16,55.28
Cimed,7896523201863,,15.2,https://www.drogariaveracruz.com.br/maleato-de-dexclorferinamina-2mg-20-comprimidos-cimed-generico/p,Maleato de Dexclorferinamina 2mg 20 comprimidos Cimed Genérico,,14.44,
Supera,7896676408300,19.53,83.25,https://www.drogariaveracruz.com.br/fibrinase-com-cloranfenicol-666ug-1ug-30mgg-1-bisnaga-com-30g-de-pomada-de-uso-dermatologico/p,Fibrinase Com Cloranfenicol 666U/G + 1U/G + 30mg/G 1 Bisnaga Com 30G de Pomada de Uso dermatológico,23.69,79.09,102.78
Herbarium,7896083410248,24.19,126.98,https://www.drogariaveracruz.com.br/androsten-94mg-30-comprimidos/p,Androsten 94mg 30 comprimidos,30.54,120.63,151.17
Reckitt,7896016809026,,7.9,https://www.drogariaveracruz.com.br/luftafem-200mg-500mg-4-comprimidos-revestidos/p,Luftafem 200mg + 500mg 4 comprimidos revestidos,,7.51,
Hypera,7896094928510,5.44,11.06,https://www.drogariaveracruz.com.br/tamarine-dual-fit-sabor-hibisco-com-frutas-vermelhas-400ml/p,Tamarine Dual Fit Sabor Hibisco com Frutas Vermelhas 400ml,5.99,10.51,16.5
Germed Pharma,7896004775623,,62.38,https://www.drogariaveracruz.com.br/nidue-100mg-20mg-12-comprimidos/p,Nidue 100mg + 20mg 12 comprimidos,,59.26,
Cellera,7893454714806,,87.5,https://www.drogariaveracruz.com.br/probiotico-culturelle-saude-digestiva-10-capsulas/p,Probiótico Culturelle Saúde Digestiva 10 Cápsulas,,83.13,
Gsk,7896090611911,,12.3,https://www.drogariaveracruz.com.br/sonridor-rapid-500mg-c10-cpr/p,Sonridor Rapid 500mg C/10 Cpr,,11.69,
Abbott,7891158101809,10.76,43.03,https://www.drogariaveracruz.com.br/divalcon-er-250mg-c30-cpr/p,DIVALCON ER 250MG C/30 CPR,12.91,40.88,53.79
Cristalia,7896676427820,23.04,104.94,https://www.drogariaveracruz.com.br/kollagenase-com-cloranfenicol-10mg-06uig-1-bisnaga-com-50g-de-pomada-de-uso-dermatologico-espatula-plastica/p,Kollagenase Com Cloranfenicol 10mg + 06Ui/G 1 Bisnaga Com 50G de Pomada de Uso dermatológico + Espátula Plástica,28.29,99.69,127.98
Hypera,7896094930209,5.74,21.59,https://www.drogariaveracruz.com.br/descon-12-comprimidos-revestidos-de-liberacao-prolongada/p,Descon 12 comprimidos revestidos de liberação prolongada,6.82,20.51,27.33
Allergan,7897316805442,16.34,79.77,https://www.drogariaveracruz.com.br/zypred-3mgml-10mgml-1-frasco-gotejador-com-6ml-de-suspensao-de-uso-oftalmologico/p,Zypred 3mg/ml + 10mg/ml 1 Frasco Gotejador Com 6ml de Suspensão de Uso Oftalmológico,20.33,75.78,96.11
Boiron,7898927111328,,54.9,https://www.drogariaveracruz.com.br/cocculine-6-doses/p,Cocculine Com 6 doses,,52.16,
Gsk,7896090611959,,15.75,https://www.drogariaveracruz.com.br/sonridor-rapid-forte-50065mg-c10-cpr/p,Sonridor Rapid Forte 500+65mg C/10 Cpr,,14.96,
Rinosoro,7896094930391,14.24,47.66,https://www.drogariaveracruz.com.br/rinosoro-alto-volume-infantil-15-saches-frasco-120ml/p,Rinosoro Alto Volume Infantil 15 sachês + frasco 120ml,16.62,45.28,61.9
Legrand,7894916325868,9.34,37.34,https://www.drogariaveracruz.com.br/mucos-expec-acetilcisteina-600mg-legrand-sabor-laranja-10-envelopes-de-5g-cada/p,Mucos Expec Acetilcisteína 600mg Legrand Sabor Laranja 10 Envelopes de 5g Cada,11.21,35.47,46.68
Ems,7896004776804,,51.79,https://www.drogariaveracruz.com.br/secrelise-xarope-ems-120ml/p,Secrelise Xarope Ems 120ml,,49.2,
Latinofarma,7896676432886,1.8,16.18,https://www.drogariaveracruz.com.br/regencel-10000uig-25mgg-5mgg-5mgg-1-bisnaga-com-35g-de-pomada-de-uso-oftalmologico/p,Regencel 10.000Ui/G + 25mg/G + 5mg/G + 5mg/G 1 Bisnaga Com 35G de Pomada de Uso Oftalmológico,2.61,15.37,17.98
Hypera,7896094919044,1.07,14.16,https://www.drogariaveracruz.com.br/apracur-duo-12-comprimidos/p,Apracur Duo 12 comprimidos,1.78,13.45,15.23
Farmoquimica,7898040328603,5.33,32.74,https://www.drogariaveracruz.com.br/bactrim-800mg-160mg-10-comprimidos/p,Bactrim 800mg + 160mg 10 comprimidos,6.97,31.1,38.07
Gsk,7896090611850,,9.9,https://www.drogariaveracruz.com.br/sonridor-dor-e-febre-paracetamol-750mg-com-10-comprimidos/p,Sonridor Dor e Febre Paracetamol 750mg Com 10 comprimidos,,9.41,
Abbott,7891158103285,5.36,22.83,https://www.drogariaveracruz.com.br/depakene-50mgml-1-frasco-com-100ml-de-xarope/p,"DEPAKENE - 50mg/mL, 1 frasco com 100mL de xarope",6.5,21.69,28.19
Hypera,7891142165770,1.9,15.33,https://www.drogariaveracruz.com.br/macrodantina-100mg-28-capsulas-gelatinosas-duras/p,Macrodantina 100mg 28 Cápsulas Gelatinosas Duras,2.67,14.56,17.23
Sanofi,7891058212070,5.37,20.22,https://www.drogariaveracruz.com.br/daonil-5mg-30-comprimidos/p,Daonil 5mg 30 comprimidos,6.38,19.21,25.59
Arese,7899824400065,12.36,37.07,https://www.drogariaveracruz.com.br/jofix-4mg-10-comprimidos-de-desintegracao-oral/p,Jofix 4mg 10 comprimidos de desintegração oral,14.21,35.22,49.43
Eurofarma,7891317438975,6.7,49.16,https://www.drogariaveracruz.com.br/melocox-10mgml-solucao-injetavel-5-ampolas-com-15ml-cada/p,"Melocox 10mg/ml Solução Injetável 5 ampolas com 1,5ml cada",9.16,46.7,55.86
Apsen,7896637029032,6.29,28.66,https://www.drogariaveracruz.com.br/insit-25mg-c30-cps/p,INSIT 25MG C/30 CPS,7.72,27.23,34.95
Cataflam,7896261018563,11.03,53.87,https://www.drogariaveracruz.com.br/cataflam-sport-ice-aerossol-120g/p,Cataflam Sport Ice Aerossol 120g,13.72,51.18,64.9
Reckitt,7891035001116,3.94,13.95,https://www.drogariaveracruz.com.br/nuromol-200mg-500mg-6-comprimidos-revestidos/p,Nuromol 200mg + 500mg 6 comprimidos revestidos,4.64,13.25,17.89
Eurofarma,7891317421526,14.91,59.65,https://www.drogariaveracruz.com.br/pondera-10-mg-c20-cpr/p,PONDERA 10 MG C/20 CPR,17.89,56.67,74.56
Mylan,7898560664113,16.54,86.85,https://www.drogariaveracruz.com.br/tilatil-20mg-10-comprimidos-revestidos/p,Tilatil 20mg 10 comprimidos revestidos,20.88,82.51,103.39
Hypera,7896094999480,7.25,58.62,https://www.drogariaveracruz.com.br/novotram-par-375325mg-c20-cpr/p,"NOVOTRAM PAR 37,5/325MG C/20 CPR",10.18,55.69,65.87
Ache,7896658005121,8.13,59.66,https://www.drogariaveracruz.com.br/nisulid-100mg-12-comprimidos/p,Nisulid 100mg 12 comprimidos,11.11,56.68,67.79
Ache,7896658048340,14.25,104.47,https://www.drogariaveracruz.com.br/hpmix-40mgml-suspensao-oral-125ml/p,Hpmix 40mg/ml Suspensão Oral 125ml,19.47,99.25,118.72
Eurofarma,7891317464004,13.75,67.12,https://www.drogariaveracruz.com.br/noex-100mcg-spray-nasal-100-doses/p,Noex 100mcg Spray Nasal 100 doses,17.11,63.76,80.87
Novo Nordisk,7897705203071,,1299.7,https://www.drogariaveracruz.com.br/wegovy-025mg-1-sistema-de-aplicacao-preenchido-de-15ml-e-4-agulhas-descartaveis/p,"Wegovy 0,25mg 1 sistema de aplicação preenchido de 1,5ml e 4 agulhas descartáveis",,1234.72,
Hypera,7896094928329,8.62,42.07,https://www.drogariaveracruz.com.br/kelac-10mg-20-comprimidos-sublinguais/p,Kelac 10mg 20 comprimidos sublinguais,10.72,39.97,50.69
Alcon,7896548197554,6.39,46.89,https://www.drogariaveracruz.com.br/vigadexa-05mgml-01mgml-1-frasco-com-5ml-de-solucao-deu-so-oftalmologico/p,Vigadexa 05mg/ml + 01mg/ml 1 Frasco Com 5ml de Solução deu So Oftalmológico,8.73,44.55,53.28
Ache,7896658010187,18.38,89.74,https://www.drogariaveracruz.com.br/exodus-10mg-c60-cpr/p,EXODUS 10MG C/60 CPR,22.87,85.25,108.12
Supera,7891317036317,,4.59,https://www.drogariaveracruz.com.br/angino-rub-menta-c4-pastilhas/p,Angino Rub Menta C/4 Pastilhas,,4.36,
Farmoquimica,7898040326524,,85.4,https://www.drogariaveracruz.com.br/maresis-ar-09-spray-150ml/p,"Maresis AR 0,9% Spray 150ml",,81.13,
Bago Do Brasil Sa,7898906376434,6.15,55.34,https://www.drogariaveracruz.com.br/tiorfan-10mg-18-saches-com-1g-de-granulado/p,Tiorfan 10mg 18 sachês com 1g de granulado,8.92,52.57,61.49
Cristalia,7896676402544,11.52,65.27,https://www.drogariaveracruz.com.br/kollagenase-com-cloranfenicol-06ug-001gg-1-bisnaga-com-30g-de-pomada-de-uso-dermatologico/p,Kollagenase Com Cloranfenicol 06U/G + 001G/G 1 Bisnaga Com 30G de Pomada de Uso dermatológico,14.78,62.01,76.79
Supera,7891317036300,,4.59,https://www.drogariaveracruz.com.br/angino-rub-mel-e-limao-c4-pastilhas/p,Angino Rub Mel e Limão C/4 Pastilhas,,4.36,
Novartis,7896548199572,,164.17,https://www.drogariaveracruz.com.br/solucao-oftalmica-simbrinza-10mgml-2mgml-8ml/p,Solução Oftálmica Simbrinza 10mg/ml + 2mg/ml 8ml,,155.96,
Ache,7896658050589,,16.9,https://www.drogariaveracruz.com.br/flogoral-pastilha-imune-mel-e-limao-8-unidades/p,Flogoral Pastilha Imune Mel e Limão 8 Unidades,,16.06,
Ache,7896658050015,,35.9,https://www.drogariaveracruz.com.br/flogoral-spray-imune-mel-e-limao-suspensao-30ml/p,Flogoral Spray Imune Mel e Limão Suspensão 30ml,,34.11,
Marjan,7896226110554,,95.9,https://www.drogariaveracruz.com.br/suplemento-alimentar-ginobiotta-15-capsulas/p,Probiótico GinoBiotta Com 15 cápsulas,,91.11,
Ems Similar,7896004788371,,49.9,https://www.drogariaveracruz.com.br/naridrin-alto-volume-09-com-30-envelopes-frasco-240ml/p,Naridrin Alto Volume 9mg/ml Com 30 Envelopes + Frasco 240Ml,,47.41,
Neo Quimica,7896714236148,4.03,6.58,https://www.drogariaveracruz.com.br/magnostase-2mg-12-comprimidos/p,Magnostase 2mg 12 comprimidos,4.36,6.25,10.61
Bago Do Brasil Sa,7898906376663,26.99,122.94,https://www.drogariaveracruz.com.br/keflex-50mgml-1-frasco-com-100ml-de-suspensao-de-uso-oral-colher-dosadora/p,Keflex 50mg/ml 1 Frasco Com 100ml de Suspensão de Uso Oral + Colher Dosadora,33.14,116.79,149.93
Aspen Pharma,7895858010362,55.07,234.79,https://www.drogariaveracruz.com.br/imuran-50mg-50-comprimidos-revestidos/p,Imuran 50mg 50 comprimidos revestidos,66.81,223.05,289.86
Hypera,7896094926837,,130.81,https://www.drogariaveracruz.com.br/ammy-4mg-28-comprimidos-revestidos/p,Ammy 4mg 28 comprimidos revestidos,,124.27,
Luimed,7898107240060,,12.9,https://www.drogariaveracruz.com.br/carbogel-gel-para-ultrassom-250g/p,Carbogel Gel Para Ultrassom 250g,,12.26,
Cristalia,7896676433142,5.01,28.38,https://www.drogariaveracruz.com.br/maxiflox-35mgml-1-frasco-gotejador-com-5ml-de-solucao-de-uso-oftalmologico/p,Maxiflox 35mg/ml 1 Frasco Gotejador Com 5ml de Solução de Uso Oftalmológico,6.43,26.96,33.39
Bela,7899950704792,0.86,4.54,https://www.drogariaveracruz.com.br/estojo-para-lente-de-contato-bela-collection-cores-sortidas-ref-4792/p,Estojo para Lente de Contato Bela Collection Cores Sortidas Ref 4792,1.09,4.31,5.4
Cristalia,7896676413762,5.55,20.9,https://www.drogariaveracruz.com.br/mytedom-5-mg-c20-cpr/p,MYTEDOM 5 MG C/20 CPR,6.59,19.86,26.45
Natulab,7898040329600,6.74,45.12,https://www.drogariaveracruz.com.br/floratil-at-250mg-6-envelopes/p,Floratil AT 250mg 6 envelopes,9.0,42.86,51.86
Neo Quimica,7896714274805,14.36,10.83,https://www.drogariaveracruz.com.br/ibufran-400mg-8-capsulas-liquidas/p,Ibufran 400mg 8 cápsulas líquidas,14.9,10.29,25.19
Genomma,7898636194193,,12.9,https://www.drogariaveracruz.com.br/sorox-sabor-morango-com-laranja-550ml/p,Sorox sabor Morango com Laranja 550ml,,12.26,
Sanofi,7891058325039,4.81,19.26,https://www.drogariaveracruz.com.br/frisium-10-mg-c20-cpr/p,FRISIUM 10 MG C/20 CPR,5.77,18.3,24.07
Cicatrisan,7898108640555,3.05,20.44,https://www.drogariaveracruz.com.br/protetor-ocular-esteril-sancare-tamanho-m-76mm-x-45mm-10-unidades/p,Protetor Ocular Estéril Sancare Tamanho M 10 unidades,4.07,19.42,23.49
Abbott,7896255713368,12.34,75.77,https://www.drogariaveracruz.com.br/iruxol-06ug-10mgg-caixa-contendo-1-bisnaga-com-30g-de-pomada-de-uso-dermatologico/p,Iruxol 06U/G + 10mg/G Caixa Contendo 1 Bisnaga Com 30G de Pomada de Uso dermatológico,16.13,71.98,88.11
Abbott,7891158103070,,284.18,https://www.drogariaveracruz.com.br/depakote-er-500mg-c60-cpr/p,DEPAKOTE ER 500MG C/60 CPR,,269.97,
União,7896006297772,,15.78,https://www.drogariaveracruz.com.br/espasmopan-composto-667mgml-333mg-10ml/p,"Espasmopan Composto 6,67mg/ml + 333,mg 10ml",,14.99,
Libbs,7896094211452,10.11,57.27,https://www.drogariaveracruz.com.br/sumax-50mg-6-comprimidos-revestidos/p,Sumax 50mg 6 comprimidos revestidos,12.97,54.41,67.38
Cimed,7896523209418,5.73,15.51,https://www.drogariaveracruz.com.br/maleato-de-dexclorfeniramina-2mg5ml-cimed-120ml/p,Maleato de Dexclorfeniramina 2mg/5ml Cimed 120ml,6.51,14.73,21.24
Ache,7896658024191,20.65,108.43,https://www.drogariaveracruz.com.br/dual-60mg-c30-cps/p,DUAL 60MG C/30 CPS,26.07,103.01,129.08
Luftagastro,7891035650123,,63.49,https://www.drogariaveracruz.com.br/lufta-gastropro-150ml/p,Lufta GastroPro 150ml,,60.32,
Medley,7896422514484,26.08,92.45,https://www.drogariaveracruz.com.br/alenthus-xr-75-mg-c30-cps/p,ALENTHUS XR 75 MG C/30 CPS,30.7,87.83,118.53
Arese,7899824400928,7.05,43.28,https://www.drogariaveracruz.com.br/colpist-mt-625mgg-25000uig-125mgg-1-bisnaga-com-40g-de-creme-de-uso-ginecologico-10-aplicadores/p,Colpist Mt 625mg/G + 25.000Ui/G + 125mg/G 1 Bisnaga Com 40G de Creme de Uso Ginecológico + 10 Aplicadores,9.21,41.12,50.33
Ache,7896658038129,7.41,42.0,https://www.drogariaveracruz.com.br/tormiv-sl-10mg-sabor-limao-20-comprimidos-sublinguais/p,Tormiv SL 10mg Sabor Limão 20 comprimidos sublinguais,9.51,39.9,49.41
Ems,7896004770901,,86.5,https://www.drogariaveracruz.com.br/allexofedrin-pediatrico-6mgml-ems-sabor-framboesa-150ml/p,Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 150ml,,82.18,
Eurofarma,7891317003890,4.01,16.03,https://www.drogariaveracruz.com.br/vitamina-d3-altad-caps-7000ui-4-capsulas-moles/p,Vitamina D3 AltaD Caps 7.000UI 4 cápsulas moles,4.81,15.23,20.04
Ache,7896658024146,12.59,53.68,https://www.drogariaveracruz.com.br/dual-30mg-c30-cps/p,DUAL 30MG C/30 CPS,15.27,51.0,66.27
Cristália,7896676435672,3.14,59.76,https://www.drogariaveracruz.com.br/solucao-oftalmica-lunah-2mgml-10ml/p,Solução Oftálmica Lunah 2mg/ml 10ml,6.13,56.77,62.9
Gsk,7896090611935,,5.99,https://www.drogariaveracruz.com.br/sonridor-rapid-forte-500mg-65mg-4-comprimidos/p,Sonridor Rapid Forte 500mg + 65mg 4 Comprimidos,,5.69,
Vitamedic,7898049794683,,16.06,https://www.drogariaveracruz.com.br/butacid-fenilbutazona-calcica-200mg-com-20-comprimidos/p,Butacid Fenilbutazona Cálcica 200mg Com 20 comprimidos,,15.26,
Momenta,7891317014575,,1591.67,https://www.drogariaveracruz.com.br/densis-acido-zoledronico-5mg-solucao-injetavel-100ml/p,Densis Ácido Zoledrônico 5mg Solução Injetável 100ml,,1512.09,
Adv,7896902206380,,9.9,https://www.drogariaveracruz.com.br/bicarbonato-de-sodio-farmax-100g/p,Bicarbonato De Sódio Farmax 100g,,9.41,
Momenta,7899640810383,,24.57,https://www.drogariaveracruz.com.br/assert-25mg-c10-cpr/p,Assert 25mg 10 comprimidos,,23.34,
Ems,7896004705408,,62.59,https://www.drogariaveracruz.com.br/allexofedrin-d-60mg-120mg-10-comprimidos-revestidos/p,Allexofedrin D 60mg + 120mg 10 comprimidos revestidos,,59.46,
Hypera,7896094925915,14.0,19.9,https://www.drogariaveracruz.com.br/buscofem-200mgml-gotas-sabor-tutti-frutti-20ml/p,Buscofem 200mg/ml Gotas Sabor Tutti-Frutti 20ml,14.99,18.91,33.9
Gsk,7896269901997,,341.13,https://www.drogariaveracruz.com.br/zinnat-500mg-14-comprimidos-revestidos/p,Zinnat 500mg 14 comprimidos revestidos,,324.07,
Sigma Pharma,7894916500371,220.41,489.9,https://www.drogariaveracruz.com.br/penvir-500mg-21-comprimidos-revestidos/p,Penvir 500mg 21 comprimidos revestidos,244.9,465.41,710.31
Novartis,7896261000025,8.13,54.44,https://www.drogariaveracruz.com.br/voltaren-sr-75mg-20-comprimidos-revestidos-de-liberacao-prolongada/p,Voltaren SR 75mg 20 comprimidos revestidos de liberação prolongada,10.85,51.72,62.57
Boiron,7898927111274,35.01,69.9,https://www.drogariaveracruz.com.br/cocyntal-solucao-oral-com-10-flaconetes/p,Cocyntal Solução Oral com 10 flaconetes,38.5,66.41,104.91
Abbott,7896255766456,2.05,23.58,https://www.drogariaveracruz.com.br/vibral-30mgml-gotas-10ml/p,Vibral 30mg/ml Gotas 10ml,3.23,22.4,25.63
Hypera,7896094912991,0.63,2.85,https://www.drogariaveracruz.com.br/antiacido-po-efervescente-estomazil-sabor-laranja-5g/p,Estomazil Sabor Laranja 5g,0.77,2.71,3.48
Cimed,7896523201900,7.4,9.81,https://www.drogariaveracruz.com.br/nevralgex-dip-1g-10-comprimidos/p,Nevralgex Dip 1g 10 comprimidos,7.89,9.32,17.21
Biolab Sanus,7896112402688,44.75,70.0,https://www.drogariaveracruz.com.br/dozoito-100mg-30-comprimidos/p,Dozoito 100mg 30 comprimidos,48.25,66.5,114.75
Eparema,7896094922341,0.89,4.07,https://www.drogariaveracruz.com.br/eparema-sabor-guarana-10ml/p,Eparema Sabor Guaraná 10ml,1.09,3.87,4.96
Bayer,7891106000956,,49.06,https://www.drogariaveracruz.com.br/baycuten-n-clotrimazol-10mgg-acetato-de-dexametasona-0443mgg-creme-dermatologico-40g/p,"Baycuten N Clotrimazol 10mg/g + Acetato de Dexametasona 0,443mg/g Creme Dermatológico 40g",,46.61,
Libbs,7896094200340,9.56,50.19,https://www.drogariaveracruz.com.br/sumax-100mg-2-comprimidos-revestidos/p,Sumax 100mg 2 comprimidos revestidos,12.07,47.68,59.75
Gsk,7896090611867,,15.9,https://www.drogariaveracruz.com.br/sonridor-dor-e-febre-750mg-20-comprimidos/p,Sonridor Dor e Febre 750mg Com 20 Comprimidos,,15.11,
Farmoquimica,7898040324551,,139.9,https://www.drogariaveracruz.com.br/probiatop-farmoquimica-com-30-comprimidos/p,Probiatop Farmoquímica Com 30 Comprimidos,,132.91,
Cimed,7896523220598,,8.25,https://www.drogariaveracruz.com.br/cimegripe-4-capsulas/p,Cimegripe 4 Cápsulas,,7.84,
Alcon,7896548198070,3.73,49.55,https://www.drogariaveracruz.com.br/tobradex-pom-oft-c35-gr/p,Tobradex Pom Oft c/35 Gr,6.21,47.07,53.28
Genom,7891106914086,3.35,10.07,https://www.drogariaveracruz.com.br/triquilar-21-drageas/p,Triquilar 21 drágeas,3.85,9.57,13.42
Neosaldina,7896094922532,,8.84,https://www.drogariaveracruz.com.br/neosaldina-muscular-max-4-comprimidos/p,Neosaldina Muscular Max 4 Comprimidos,,8.4,
Medley,7896422518710,61.76,281.33,https://www.drogariaveracruz.com.br/pyloripac-retrat-30mg-500mg-500mg-caixa-contendo-20-capsulas-gelatinosas-duras-de-liberacao-retardada-10-comprimidos-revestidos-40-capsulas-gelatinosas-duras/p,Pyloripac Retrat (30mg) + (500mg) + (500mg) Caixa Contendo 20 Cápsulas Gelatinosas Duras de Liberação Retardada + 10 comprimidos revestidos + 40 Cápsulas Gelatinosas Duras,75.83,267.26,343.09
Sanofi,7891058326005,9.01,36.06,https://www.drogariaveracruz.com.br/frisium-20-mg-c20-cpr/p,FRISIUM 20 MG C/20 CPR,10.81,34.26,45.07
Bayer,7891106003230,11.4,83.58,https://www.drogariaveracruz.com.br/gino-canesten-3-dias-100mg5g-creme-vaginal-20g-3-aplicador/p,Gino Canesten 3 Dias 100mg/5g Creme Vaginal 20g + 3 aplicador,15.58,79.4,94.98
Glenmark,7897473207646,,98.65,https://www.drogariaveracruz.com.br/salmeterol-25mcg-fluticasona-50mcg-120-doses-glenmark-generico/p,Salmeterol 25mcg + Fluticasona 50mcg 120 Doses Glenmark Genérico,,93.72,
Ache,7896181914174,12.43,65.26,https://www.drogariaveracruz.com.br/maxapran-20-mg-c28-cpr/p,MAXAPRAN 20 MG C/28 CPR,15.69,62.0,77.69
Adium,7892953208298,23.86,79.88,https://www.drogariaveracruz.com.br/prebictal-75-mg-c30-cps/p,PREBICTAL 75 MG C/30 CPS,27.85,75.89,103.74
Eli Lilly,7896382708183,55.42,252.46,https://www.drogariaveracruz.com.br/basaglar-kwikpen-100uiml-5-canetas-aplicadoras-descartaveis-com-refis-de-3ml/p,Basaglar KwikPen 100UI/ml 5 canetas aplicadoras descartáveis com refis de 3ml,68.04,239.84,307.88
Glenmark,7897473206540,4.92,77.07,https://www.drogariaveracruz.com.br/dermotil-fusid-1mgg-20mgg-1-bisnaga-com-10g-de-creme-de-uso-dermatologico/p,Dermotil Fusid 1mg/G + 20mg/G 1 Bisnaga Com 10G de Creme de Uso dermatológico,8.77,73.22,81.99
Aspen Pharma,7897572000032,5.03,26.43,https://www.drogariaveracruz.com.br/deca-durabolin-50-mg-inj-amp-c1-ml/p,DECA DURABOLIN 50 MG INJ AMP C/1 ML,6.35,25.11,31.46
Hypera,7896094916241,,10.9,https://www.drogariaveracruz.com.br/lisador-dip-1g-4-comprimidos/p,Lisador Dip 1g 4 comprimidos,,10.36,
Hypera,7891142200143,,77.98,https://www.drogariaveracruz.com.br/predsim-prednisolona-20mg-com-20-comprimidos/p,PredSim Prednisolona 20mg Com 20 comprimidos,,74.08,
Astrazeneca,7896206407902,,173.9,https://www.drogariaveracruz.com.br/symbicort-spray-6200-mcg-60-doses-de-po-de-uso-inalatorio/p,Symbicort Spray 6/200 mcg 60 doses de pó de uso inalatório,,165.21,
Zambon,7898074610453,7.55,30.21,https://www.drogariaveracruz.com.br/spidufen-770mg-10-comprimidos-revestidos/p,Spidufen 770mg 10 comprimidos revestidos,9.06,28.7,37.76
Torrent,8903855082813,26.48,64.82,https://www.drogariaveracruz.com.br/menelat-odt-15mg-c30-cpr/p,MENELAT ODT 15MG C/30 CPR,29.72,61.58,91.3
Sanofi,7896070601574,5.48,28.79,https://www.drogariaveracruz.com.br/neozine-100-mg-c20-cpr/p,NEOZINE 100 MG C/20 CPR,6.92,27.35,34.27
Lebon,7898902180981,,49.9,https://www.drogariaveracruz.com.br/trealens-kit-solucao-para-lentes-de-contato-120ml-360ml-estojo-lebon/p,Trealens Kit Solução para Lentes de Contato 120ml + 360ml + Estojo Lebon,,47.41,
Bayer,7891106913676,,5.62,https://www.drogariaveracruz.com.br/flanax-275mg-2-comprimidos-revestidos/p,Flanax 275mg 2 Comprimidos Revestidos,,5.34,
Zambon,7898074617803,7.2,48.17,https://www.drogariaveracruz.com.br/spidufen-1155mg-sabor-damasco-com-10-envelopes-de-3g-cada/p,Spidufen 1155mg Sabor Damasco com 10 Envelopes de 3g cada,9.61,45.76,55.37
Torrent,8902220106987,81.61,173.41,https://www.drogariaveracruz.com.br/menelat-45-mg-c30-cpr/p,MENELAT 45 MG C/30 CPR,90.28,164.74,255.02
